,smiles,score,likelihood
31,CN(C)C(CN1CCN(Cc2ccc3ccccc3n2)CCC1)=O,1.0,-28.145075
30,c1ccc(CNC(=O)NCc2ccc(C(=O)N3c4ccccc4CCCC3)cc2)cc1,0.9827957,-24.202536
30,c1c([N+]([O-])=O)ccc(CSc2nc(C(=O)O)cc(=O)[nH]2)c1,0.9806452,-23.210491
30,C1N(c2cc(N3CCCCC3)c([N+]([O-])=O)cc2)CCN(C(c2cc(F)ccc2)=O)C1,0.97204304,-24.719807
29,C1(=Cc2ccncc2)CCC(C(=O)N2CCN(C)CC2)C1=O,0.95591396,-27.233326
30,CC(C)(C)OC(=O)C(NC(C(NC(C(C(OCc1cc(Br)cc2cccnc12)C(S)NC(OCC)=O)CC(=O)O)(C)C)=O)C(C)C)=O,0.9505376,-70.95531
31,N(=c1[nH][nH]cc1)C(=O)Nc1cccc(C=CC)c1,0.9387097,-28.587664
28,s1cccc1C(=O)Nc1ccc(Br)cc1,0.9354839,-19.08004
29,c1cc2c(cc1N1CCC(O)(CS(C)(=O)=O)CC1)C(C)(C)c1[nH]c3c(cc(F)cc3)c1C2=O,0.92258066,-36.851433
28,C(c1ccccc1)c1nn2cccnc2c1-c1c2c(ncc1)[nH]cc2,0.89462364,-30.814907
31,c1(Cl)cc(NC(=O)C2CCN(C(=O)N3CC(C)Oc4ccccc43)CC2)ccc1F,0.8892473,-24.987633
25,c12ccccc1ccc[n+]2C,0.8849462,-16.464678
29,S=c1[nH]c(O)c(Cc2ccc(CCc3cc(C)cc(C)c3)cc2)s1,0.8666667,-26.913382
26,C1(O)C2C3(Cc4oc(-c5ccccc5)cc4O3)C3CC1C2(C)CC3,0.8634409,-42.629257
26,C(n1c(=Nc2ccc(CC)cc2)[nH]c2c1ccc(Cl)c2)C(N(C)C)=O,0.8623656,-31.382038
28,c1ccc(-n2ncnc2)cc1CN(C(C)C)CC(O)COc1ccc(N)cc1,0.8494624,-36.311237
25,C1CC1C(=O)N1CCC(C(=O)NN=Cc2ccc(OC)cc2OC)CC1,0.8462366,-26.626495
28,N(S(=O)(C)=O)c1c(C(=O)OCC(N(Cc2ccccc2)c2ccccc2)=O)cccc1,0.84408605,-29.90209
27,C(S(=O)(=O)Cc1c(C)cccc1)CC(=O)N=c1[nH]oc(C)c1,0.84408605,-24.712486
24,C(OC(=O)N1CCN(C(=O)COC(=O)CCOc2c(Cl)cc(Cl)cc2)CC1)C,0.8413793,-29.598356
