,smiles,score,likelihood
61,c1cc(NC(=O)c2cccc(N=c3c4c(cnc(N5CCN(C)CC5)n4)nc[nH]3)c2CO)cc(Cl)c1OC,1.0,-33.252773
22,c1ccc(C#CC2CNC2c2ccc(Cl)cc2)cc1,1.0,-24.548557
19,C1CCCCN1c1ccc(NC(c2ccccc2-c2ccccc2)=O)cc1,1.0,-22.141022
46,c1cc(C2NC3CCC2CC3)ccc1,1.0,-20.705198
2,OC(=O)c1c(-c2ccccc2)c2c(nc1C)CC1(C)C(C2COc2ccc(Cl)cc2)CCC2(C)C(C(C)CCCC(C)C)CCC12,1.0,-44.679886
22,c1ccc(C=CC(c2ccccc2Cl)=NNC(N)=O)cc1,1.0,-24.959385
22,N(=c1c2c(F)c(NCCc3ccccc3)c(OC)cc2nc[nH]1)c1cc(Cl)c(Cl)cc1,1.0,-29.643452
18,n1cc(Cl)c(Cl)c2c(=O)nc(CO)[nH]c12,1.0,-25.826736
59,c1c(N=c2[nH]c(=NCCC)[nH]c(=NCCC)[nH]2)[nH]c(C)nc1=NC,1.0,-32.76041
27,c1cc(OCCCCN2CCN(c3c(Cl)c(Cl)ccc3)CC2)cc2c1NC(=O)CC2,1.0,-19.502123
17,c12c3c(ccc1cccc2)OC(=N)C(C#N)C3c1ccc(OC)c(Br)c1,1.0,-22.467072
37,c1ncc2c(n(Cc3ccccc3)c(N=CC=C)n2)n1,1.0,-32.49626
49,C(COc1cc2c(cc1)ccc(=O)o2)N1CCOCC1,1.0,-21.44966
7,c1(COCCNCCCOC)cc2c(ccc(Cl)c2)c(-c2cc(C)cc(C)c2)c1,1.0,-42.677513
55,Clc1cccc(NC(=O)c2c(-c3ccccc3)cccc2)c1CNc1ccc(C#N)cc1,1.0,-31.765207
56,c1c(Nc2c(C(NOC)=O)cc(-c3ccccc3)s2)cc(NS(=O)(=O)C)cc1,1.0,-33.28519
42,c1(NC(c2cc(Br)ccc2)=O)cc2c(cc1)-c1ccccc1-n1cnc(C(=O)OCC)c1C2,1.0,-30.709959
63,Cc1c(NC(NC2CCN(CCc3c4cc(O)ccc4on3)CC2)=O)cccc1C(=O)C,1.0,-37.68064
31,c12c(ccc(NC(COc3ccccc3C)=O)c1)Oc1c(cccc1)C2CC(=O)O,1.0,-27.40635
41,O=C(NC(C(Nc1ccc2c(c[nH]c(=NCCOC)c2)c1)=O)c1cccc(Cl)c1)C1NCc2c(cccc2)C1,1.0,-37.324867
