,smiles,score,likelihood
37,C1CCN(C)CC1,0.41037852,-16.553398
36,C1CC2CCN1CC2,0.40330514,-14.75514
55,C(CCCCCCN1CCN(C)CC1)CCN1CCCCC1,0.40122935,-23.885916
13,C1C(C)CCN(CCCN)C1,0.4006106,-20.179823
61,C1N(C)CCCN(CCCCC)C1,0.3911901,-21.47649
7,C(Cl)(=C(Cl)C(Cl)(Cl)Cl)Cl,0.38967648,-19.30495
56,C1CCN(C)C(C)C1,0.37872013,-20.064018
9,C(=N)(NCCCCNC(=N)N)N,0.37813056,-18.204042
30,N1(CC)C2CCC1CC2,0.37465888,-18.858637
17,C1NC(C)CN(CCCCCC)C1,0.3728442,-19.989069
21,C(CN1CCN(CCCN)CC1)N1c2ccccc2CCC1,0.3725034,-27.490269
51,N1(CCO)CCN(CCCCCCCC)CC1,0.3718367,-21.967209
1,n1n(C)cc(N2CCN(C)CC2)c1,0.37094638,-20.941246
7,C1CCN(CC2CCN(CCCC)CC2)C1,0.36862594,-20.912298
38,C1(C)OC(C)(C)OC1,0.3676382,-16.728806
37,S(=O)(C)(=O)N1C2CCN1CC2,0.36738053,-27.735079
33,C12CC3CC(C1)CC(NCCCCCCCNC14CC5CC(C1)CC(C5)C4)(C3)C2,0.36572048,-23.074644
30,C1CCCC([N+](C)(C)C)C1,0.3644652,-16.250814
17,C1(=O)CCN(CCC)CC1C,0.36439818,-21.683155
47,C1CC2CNCC1C2,0.36207315,-17.359186
