,smiles,score,likelihood
63,c1c(N2CCN(CCc3onc(-c4ccccc4)n3)CC2)c(C)c(C)cc1,1.0,-24.09837
63,C1CN(CCNS(=O)(c2ccc(Cl)cc2)=O)CCN1c1ccc(F)cc1C#N,1.0,-28.14212
63,N1(c2ccc(F)cc2)CCCN(CC2COc3cc4c(cc32)OCC4)CC1,1.0,-34.27765
63,C1C(c2cccc(OC)c2)CN(CCc2cccc(F)c2)C1,1.0,-25.183443
63,O=C(c1ccc(OCC(CN2CCN(c3ccccc3OCC)CC2)O)cc1)C,1.0,-22.821327
61,COc1ccccc1N1CCN(CCCCCn2c(=O)sc3cc(OC)ccc32)CC1,0.99101007,-22.57687
60,c1cc(O)ccc1N1CCN(CCCCC2N(CCc3cc(C(F)(F)F)ccc3)CCC2)C(=O)C1=O,0.9875727,-31.52512
61,c1cc(S(NCCCCN2CCN(c3c4ccccc4sn3)CC2)(=O)=O)ccc1Cl,0.9831029,-20.341175
62,C(CCCCCN1c2ccccc2CCc2ccccc21)CCN1Cc2cc(OC)c(OC)cc2CC1,0.9831029,-29.290962
63,c1cc(-c2cccc(CC(=O)NCCCN)c2)ccc1Cl,0.9819672,-28.045406
63,CC1CN(CCN2CCN(c3ccccc3C)CC2)c2cc(Cl)ccc21,0.98032784,-29.359749
60,N1(CCCOc2cccc3c2cccc3)CCN(c2ccccc2OC)CC1,0.97858274,-22.142628
63,c1(OC)ccc2c(c1)CCC1C2=NN(C)C1c1ccc(O)cc1,0.9775956,-23.57687
62,c1cc(C(=O)C=CN(C)C)cc2c1N(C)CC2,0.97567844,-24.370361
62,C1N(CCC2CCC(NC(N(C)C)=O)CC2)CCc2c(cc(Cl)c(O)c2)C1,0.974881,-24.341883
62,c1cc(CN2C(=S)SCN(CCc3ccccc3)C2c2ccccc2)ccc1,0.9746166,-25.501066
62,C1CN(CCNC(c2cc(SC)ccc2Cl)=O)CCN1c1ccccc1Cl,0.97213113,-25.039915
62,c1c2c(ccc(N3CCN(CCn4c(O)c5c(c4O)C4CC5C=C4)CC3)c2)ccc1,0.9713262,-27.176283
62,N1(CC2CN(Cc3ccccc3)c3ccccc3O2)CCN(CCCc2cccc3c2cccc3)CC1,0.96927804,-28.326706
63,O1c2ccccc2OCC1CN1CCN(c2ccccc2C)CC1,0.96902204,-20.938723
