,smiles,score,likelihood
31,n1ccc(-c2ccc(CCN3CCN(c4nsc5ccccc54)CC3)cc2)cc1,1.0,-24.09623
31,C1CN(CCCc2c3c(cccc3)[nH]c2C2c3ccccc3N=C(n3ncnc3)C2)CC1,1.0,-36.127766
31,C(N1CC2(c3c4cccc5c3c(cc5)CC([N+]([O-])=O)=CN4CC2)CC1)c1ccccc1,1.0,-43.078728
31,c1c(Cl)cc(Cl)c(CN2CCOCC2)c1,1.0,-19.014671
31,c1cc(N2CCN(CCOc3ccccc3)CC2)ccc1OCC(=O)O,1.0,-25.6432
30,C1C(c2ccc(O)cc2)C2(C)CCC3C4(C)CCCCC4=CC=C3C2C1,0.97204304,-30.956554
30,C1N(Cc2c(C)onc2C)CCN(Cc2ccc(Cl)cc2)C1,0.97204304,-23.98801
29,c12c(cc(OC)c(O)c1)CCN(C)C2,0.94623655,-17.2458
30,O=C1CCC2(C)C3CCC4(C)C(CCC4C(CO)=O)C3CC=C2C1,0.9408602,-21.293522
31,c12c3c(C)ccc1Oc1c(cccc1)N2CC3,0.93448275,-28.240284
29,c1cc(N2CCCCC2)c(F)cc1N=c1nc(SCc2cccc(Cl)c2F)[nH][nH]1,0.93333334,-30.660393
28,c1(C=NNC(CCN2CCN(c3c(OC)cccc3)CC2)=O)c(C)cc(OC)c(C)c1,0.9247312,-27.98684
30,c1c2c(ccc1)NC(CO)CC2,0.9139785,-18.75013
30,C1CN(C)CC2N(Cc3c(Cl)cccc3F)CCN12,0.8967742,-30.042164
29,COc1ccc(Cl)cc1N1C(=O)C(=Cc2cccn2-c2cc(C(O)=O)ccc2)SC1=S,0.89354837,-27.747261
29,c12n(C)c3ccc(O)cc3c1CN(c1c(Cl)cc(N=Cc3ccc(C(F)(F)F)cc3)cc1)C[S+]2[O-],0.88817203,-50.738785
27,COc1c(OC)c(O)c2c(c1)CCN(C)C2,0.88505745,-21.555536
27,C1C(N2C(=O)CCC2)CC2CN(Cc3ccoc3)CCN21,0.8752688,-33.05093
30,C12C([S+]([O-])c3c1cccc3)C2,0.87068963,-23.04764
26,c1c(Cl)cc2c(C3CCN(CCC4CCC(NC(c5cccc(CC)n5)=O)CC4)CC3)noc2c1,0.8698925,-27.910757
