,smiles,score,likelihood
23,c1(F)ccc(N2CCN(C3C(=O)Nc4cc([N+](=O)[O-])ccc4C(=O)N3)CC2)cc1,0.47997567,-27.019833
48,C1(c2ccsc2)NCCc2sccc21,0.47392702,-21.983192
59,C1CC(=O)C=C2C=CCCCC12,0.47220635,-20.991669
36,c1c(-n2cnnn2)ccc(Br)c1,0.47201988,-17.90668
66,c1cccc(OCCCN2CCC3(C(=O)NCN3c3ccccc3)CC2)c1C(C)(C)C,0.47035107,-23.17507
43,C(C1CSC(c2c(F)cccc2F)N1)O,0.4703447,-23.9766
55,C(COc1cc(F)ccc1Cl)NCCOc1ccccc1OC(F)F,0.47021988,-29.335152
5,c1(C(F)(F)F)c(N2Cc3ccc4c(c(N(CC)CC)nc(CC)n4)c3OC2)nccc1,0.4699812,-40.103615
44,c1c(-c2ccc(OC)c(CC3COC(C)(C(O)=O)OC3)c2)cccc1,0.46983516,-23.671059
12,c1(C)cc(S(=O)(Nc2ccc(CCN3CCN(C)CC3)cc2)=O)c(C)cc1Cl,0.4697874,-26.021515
73,[nH]1ccn2c(C3CC(N4CCN(C)CC4)C3)nc(-c3ccc(Oc4ccccc4)cc3)c2c1=N,0.46965423,-19.21006
30,c1c(C(N(C)c2ccccc2)CNS(=O)(=O)c2c(F)cccc2F)scc1,0.4692878,-30.29472
79,C1CCCC1Oc1c2c(cc3c1CCC3)CCOC2=O,0.46887216,-27.307655
64,c1cc(CC2(O)c3ccccc3C3=NCCN23)ccc1OC,0.4687177,-19.261871
19,c1ccccc1Cn1cc(C(=O)OC)c2c(O)n(-c3cccc(F)c3)c(O)c12,0.4674971,-29.56437
45,c1(CN2C(=O)c3nc4ccccc4cc3C2C)ccc(F)cc1,0.4672933,-26.768705
76,n1(Cc2ccc(O)cc2)nnc(CCCCCc2nn(-c3ccc(OC)cc3)c(-c3ccc(OC)cc3)c2)c1,0.4671225,-28.549793
34,C(SCc1ccccc1)C(=O)N1CCN(C)CC1,0.4665583,-20.51642
50,s1c(=NCC)[nH]nc1-c1c(Cl)cccc1Cl,0.46654245,-22.294006
24,C1C(=O)N(c2ccc(Cl)cc2)C(=O)C12n1c3c(cccc3c(C)c1)C2,0.46607748,-32.724937
