,smiles,score,likelihood
14,[N+](C)(C)(C)CCCCCCCCCCCC[N+](C)(C)C,0.4737346,-17.983082
34,C123C4C5C(C(C45)C2)C1C3,0.4722827,-31.374884
61,C(CCC)CCCCCCCN1CCN(C)CC1,0.47053137,-21.078356
63,C(CCCC(=O)O)CCCCCCCCCO,0.47052944,-20.394573
10,C1(O)C(O)C(O)OC(CO)C1O,0.4693585,-14.480636
12,Brc1cc(N)cc(Br)c1,0.46925464,-18.502396
47,C1C2CC3(CCN3)C(C1)C2,0.46906877,-24.825195
20,C(C1C2OOC(C1)C2)=C,0.4690157,-25.2294
2,O1CCCSCC1,0.46886274,-20.240944
35,C1CCC(CN2CCCCCC2)CC1,0.46885377,-19.81035
29,C1C(CN2CCN(C)CC2)N(C)S(=O)(=O)C1,0.46869984,-22.947327
9,NC(C(N)=O)CCCCN,0.46854204,-18.22927
12,C1(C)(C)NNC(=S)C1,0.46819934,-21.373314
58,OC(=O)C(CC)(C)C,0.46792305,-19.693316
30,C1NCc2ccccc2C1,0.46777734,-16.843723
50,C1C2(C)C3(CO3)CCC12,0.46769035,-23.288599
16,C1CC2N(C)C1CCC2OC,0.46749797,-22.693802
7,CC1(C)C2CC(C(=C)C)C12,0.46731734,-19.359833
56,C1SCCC(N(C)C)C1O,0.46726835,-21.916948
49,N1(C)CCN(C2C3CC4(Br)CC(C3)CC2C4)CC1,0.4670971,-25.428701
