,smiles,score,likelihood
6,COCCN1CCCC1c1cnc(-c2c(C)[nH]nc2C)cn1,1.0,-28.848976
6,c1c(COc2ccn(-c3ccc4c5c(n(C)c4c3)CCCN(CC3CC3)C5)c(=O)c2)ccc(F)c1,1.0,-23.484436
26,N1(c2cccc(Cl)c2)CCN(CCCn2c3c(sc2=O)cccc3)CC1,1.0,-22.820599
31,[nH]1cc(Cl)c(N2CC(F)(F)C2)nc1=Nc1c(Br)c[nH]c(=NCc2cc(F)ccc2)n1,1.0,-35.248272
26,Clc1cc(-c2cc(-c3[nH]c4ccc(F)cc4n3)ccc2OC)cc(Cl)c1,1.0,-27.360445
15,c1(CN2CCC(NC(=O)c3c(-c4cc(Cl)ccc4)cccc3)CC2)ccccc1,1.0,-24.337503
29,c1(F)ccc(C2CC3CCC(N3C)C2C(=O)OC)cc1,1.0,-18.629745
23,C1CN(C2CC2)CCN1c1ccc(N=c2[nH]cc3c(n2)-c2c(nn(C)c2-c2ccsc2)CC3)c(OC)c1,1.0,-28.715473
18,C1CCN2CCc3cc(O)c(O)cc3C2C1,1.0,-17.4351
25,C(CCN1CCN(CCOC(c2ccccc2)c2ccccc2)CC1)C,1.0,-18.732937
5,c1nc(C2(Cn3cncn3)CCN(c3c(F)cccc3)CC2)ccc1,1.0,-29.84647
1,N1(CCCCNC(c2sc3c(c2)c(C2CCCCC2)nn3C)=O)CCc2ccccc2C1,1.0,-33.405983
1,c1cc(Cl)cc(CSc2n(Cc3ccc(Cl)cc3)ccn2)c1,1.0,-22.192577
25,c1cc(Cl)ccc1CN1CCN(C2CC(c3ccc(F)cc3)c3ccc(Cl)cc32)CC1,1.0,-21.953468
26,c1nc(C(c2ccc(Cl)cc2)CC(CCN2CCN(c3cc(Cl)ccc3)CC2)=O)ccc1,1.0,-33.123463
20,c1nc(C(CCC)NC(=O)c2cc3c(cc2)CC2N(CCc4cc(C(=O)N)ccc4)CCC32CC)ccc1,1.0,-36.617546
31,C1C(c2c[nH]c3c2cccc3)=CCN(Cc2cccc(Cl)c2)C1,1.0,-24.820349
19,C1c2ccc(C)cc2-c2c(c(=O)[nH][nH]2)C1c1ccccc1,1.0,-27.934217
19,C(CCON=C(c1nccs1)C)N1CCN(C(c2ccc(F)cc2)c2ccc(F)cc2)CC1,1.0,-30.306322
18,C(F)(F)c1nn(C)c(-c2cc(C(=O)NC3C(O)c4ccccc4C3)ccc2Oc2cc(F)cc(F)c2)c1,1.0,-46.23404
