,smiles,score,likelihood
53,N#CCCCN1CCN(C2CCC(c3ccccc3)CC2)CC1,1.0,-23.622433
31,C1N(CCCN2CCc3ccccc3C2)CCN(c2ccccc2OC)C1,1.0,-21.413158
43,C1N(CCCN2CCN(CCCCCCCCN3CCC(c4c[nH]c5ccc(F)cc45)CC3)CC2)CCN(c2ccccc2OC)C1,1.0,-39.24665
50,C1N(CCCCCCNC2Cc3ccccc3CC2)CCN(c2ccccc2OCCF)C1,1.0,-28.64261
12,C1N(CCCCc2c3c(ccc(F)c3)[nH]c2)CCN(c2ccc(Cl)cc2Cl)C1,1.0,-24.563076
34,C1CN(CCCCCN2CCN(CCCCCCCCN3CCC(c4c[nH]c5ccc(F)cc45)CC3)CC2)CCN1c1ccccc1OC,1.0,-36.83484
20,C1CN(CCCN2CCC(NC(c3cc4c(cc3)-c3c(cccc3)C4)=O)CC2)CCN1c1ccccc1OC,1.0,-29.911888
52,C1N(CCCCN2CCC(c3c4c(ccc(F)c4)[nH]c3)CC2)CCN(c2ccccc2OC)C1,1.0,-27.159203
40,C1CN(CCCN2CCN(C3CCN(CCCCCCCCNC4CCC(c5ccccc5)CC4)CC3)CC2)CCN1c1ccccc1OC,1.0,-51.918587
21,C1CN(CCCCCCN2CCC(c3c4ccccc4[nH]c3)CC2)CCN1c1ccccc1OC,1.0,-23.724047
27,c1ccc(N2CCN(CCCCCCNC3Cc4c(cccc4)CC3)CC2)cc1Cl,1.0,-29.821175
3,C1N(CCCCCCNC2Cc3c(cccc3)CC2)CCN(c2ccc(F)cc2)C1,1.0,-26.210484
42,C1CN(CCCCCCCCN2CCC(c3c4ccccc4[nH]c3)CC2)CCN1c1ccccc1OC,1.0,-24.791542
42,C1N(CCCCCCN2CCC(c3c[nH]c4ccc(F)cc43)CC2)CCN(c2ccccc2OCCF)C1,1.0,-32.980747
60,C1N(c2ccccc2F)CCN(CCCCCCCCCN2CCC(c3c4ccccc4[nH]c3)CC2)C1,1.0,-29.876598
53,C1CN(CCCCCCN2CCN(CCCCCCCCN3CCC(c4c[nH]c5ccc(F)cc54)CC3)CC2)CCN1c1ccccc1,1.0,-36.53351
27,C1CN(c2ccc(F)cc2)CCN1CCCC1CCCc2ccccc21,1.0,-21.98234
38,C1CN(c2ccc(F)cc2F)CCN1CCc1cc2c(cc1)CCC2NCCCN1C(C)CCCC1,1.0,-41.29203
63,C1N(CCCCCCNC2Cc3ccccc3CC2)CCN(c2ccccc2OC)C1,1.0,-23.996016
51,C1CN(c2cccc(Cl)c2)CCN1CCCN1c2ccccc2CCC1=O,1.0,-22.851418
