,smiles,score,likelihood
11,C1(=O)N(CCCN2CCN(c3ccc(Cl)cc3)CC2)C(=O)CC(c2ccccc2)C1,0.4680975,-22.819958
27,c1(-n2c3c(cc(F)cc3)c(CCCCN3CCN(C4CCCC4)CC3)c2)ccc(F)cc1,0.4618844,-30.46783
26,c1cccc(CCN2CCC(Sc3ccc(F)cc3)CC2)c1,0.4544993,-22.25924
30,c1n(CCCCCCCCC)cnc1,0.45139655,-17.802124
27,C1CCCN(CC(=NO)N)C1,0.45059505,-19.314518
9,C(CCOc1ccc(Cl)cc1)N1CCN(c2cccc(OC)c2)CC1,0.45022255,-21.921797
31,NCc1ccncc1,0.44967008,-16.703655
31,C1CCCN(CCCCN(C)C2CCCCC2)CC1,0.44859794,-24.672028
11,C(C)CCCC(O)CN,0.44443414,-19.377289
4,c1cc(C(c2ccccc2)CCCCN2CCC(C(=O)N)CC2)ccc1,0.44302487,-22.744087
31,Fc1c(F)ccc2[nH]cc(C3CCN(C)CC3)c21,0.44256252,-22.418842
6,N1(c2nc3c(s2)cc(Cl)cc3)CCN(CC)CC1,0.44090447,-21.542439
4,c1(CN2CCN(C)CC2)c(C2(O)CCN(CCCC(c3ccc(F)cc3)=O)CC2)cccc1,0.44078508,-28.22948
10,C1CCCCN1CCCOc1cc2[nH]c(=S)[nH]c2cc1,0.43965366,-18.123932
7,c1cn2cc(-c3ccc(N4CCC(CCCN5CCCCC5)CC4)cc3)nc(OC)c2n1,0.43902785,-32.42146
17,C(C=C)(O)CC(Br)C,0.43831384,-27.261013
22,n1c2c(c3c(s2)CCCCC3)nc2c1CCCC2,0.4374124,-23.494003
23,N12CCCC1C1C(N2Cc2ccc(F)cc2)CCCC1,0.43720013,-30.260948
29,C(CC)Cn1c(C(c2cc(F)ccc2)N2CCN(C3CCCCC3)CC2)nnn1,0.43675762,-25.794395
3,C(N)(=O)C(N)CCCN=C(N)N,0.4361564,-18.82039
