,smiles,score,likelihood
13,C(CCNCCCCNCC)CCCNCC,1.0,-19.156563
1,c1cc(O)c2c(O)c3c(c(O)ccc3O)c(O)c2c1O,1.0,-20.624184
4,c1c(-c2ccc(C(=O)NCCCN3CCCCC3)cc2)cccc1,1.0,-20.959631
25,c1c(C2c3cc(Cl)ccc3CN(C)C2)c(Cl)ccc1NCc1c(O)cccc1,1.0,-32.44624
12,n1cncc(C(C2CCC(NCc3ccc(Cl)cc3Cl)CN2)O)c1,1.0,-33.867615
24,c1ccc(CCCN2CCC(C3CCN(Cc4ccncc4)CC3)CC2)cc1,1.0,-23.683989
12,C1CN(CCCNCCCC)Cc2c(cc(O)cc2)C1,1.0,-29.075941
11,C1C(C)OCc2cc(CNC3CCN(CCCCCC(c4ccc(F)cc4)=O)CC3)nn2C1,1.0,-38.89966
1,c1(OCCCN2CCN(Cc3ccc(Cl)cc3)CC2)ccc2c(C)c(Br)c(=O)oc2c1,1.0,-25.64336
11,c12[nH]cnc(=NCCN3CCOCC3)c1cc(-c1ccc(C(=O)NCCc3c[nH]c4ccccc34)cc1)cc2,1.0,-33.063698
10,N12C(CN(Cc3n(CC)ccn3)CC1)C(c1ccc(C#CC3CC3)cc1)C2CO,1.0,-28.379013
24,C(N1CCCCC1)CC=C1c2ccccc2-c2ccccc21,1.0,-22.90433
3,n1c[nH]nc1C1C2c3c(cc(F)cc3C1)Nc1c2c(CCN(CC)CC)ccc1,1.0,-44.49845
21,N1(Cc2ccc(OC)c(F)c2)CCCC(NC(=O)COc2cc(C(C)=O)ccc2)C1,1.0,-29.69286
24,Oc1cc(F)cc(C2=NOC(C(NCCCN3CCN(c4ccccc4OC)CC3)=O)C2)c1,1.0,-34.555046
31,C1C(CC)CC2(CCN1C1CCN(Cc3ccc(C(F)(F)F)cc3)CC1)c1ccccc1NC(=O)O2,1.0,-38.53586
16,c1(O)c(C(O)=O)cc(S(=O)(NCC2CCN(CCc3cccc(Cl)c3)CC2)=O)cc1,1.0,-31.203758
16,C1CN(CCCN(C)Cc2ccc(Cl)cc2Cl)CCN1c1ccccn1,1.0,-26.140148
17,c1cc(O)c(CN2CCCCC2CCN2CCCC2)c(O)c1,1.0,-27.941378
22,c1c(OC)ccc2c1C=C(CCCCCCCN1CCC(c3c[nH]c4ccccc43)=CC1)C(C)C2,1.0,-38.798225
