,smiles,score,likelihood
51,c12ccccc1sc(C(=O)COc1cc3oc(=O)cc(CC)c3cc1)c2C,1.0,-27.250711
3,C(C)N(c1ccc(CN(c2ccccn2)C2=NS(=O)(=O)C3C4CCC(C3C2)C4)cc1)CC,1.0,-38.75797
2,C1OCCN(CCn2c(=NC(c3ccccc3)=O)sc(CCC)c2C)C1,1.0,-26.395695
61,c1ccc(Cl)c(C=NN=c2sc(Cc3ccccc3)c(O)[nH]2)c1Cl,1.0,-23.28376
47,c1(OCC(N2CCNCCC2)=O)cc2oc3cc(OCC(CNCCN)O)cc(O)c3c(=O)c2c(O)c1,1.0,-40.378086
56,O=C(N1CCOCC1)c1ccccc1NC(=S)NN=C(C)c1cc2c(cc1)OCO2,1.0,-32.33338
61,c1c(NS(=O)(N2CCOCC2)=O)c2c(cccc2)c(O)c1-c1cncc(N2CCCC2CO)c1,1.0,-40.366703
50,c12ccccc1[nH]c1c2CCN(CCCSc2ccccc2)CC1C,1.0,-26.561287
31,o1c(C2CCC2)nc(C)c1C1(O)CC2N(Cc3ccc(OC)cc3)CCC12c1ccc(Cl)cc1,1.0,-45.866352
46,C(Nc1ccc(C#N)cc1)(=O)N=c1cccc(C)[nH]1,1.0,-21.862774
22,C(N1CCN(c2ccccc2OC)CC1)CCCCOc1ccc2c(CCC)cc(=O)oc2c1,1.0,-25.367605
20,c1c(CN2CCCC2)cc(=Nc2cc(C)nc(=Nc3ccc(C)cc3)[nH]2)[nH]c1,1.0,-29.809555
23,COc1c(OC)cc(CC(C=C2N=C(c3ccc(OC)cc3)OC2=O)=O)cc1,1.0,-30.560503
42,c1c(NC(=O)c2sc(C(=O)NC3CNCCC3)cc2)ccc(NC(c2ccccc2)=O)c1,1.0,-35.269447
31,c1cc(OC)ccc1C(c1c(O)c2c(cccc2)oc1=O)c1c(O)c2c(ccc(Cl)c2)n(C)c1=O,1.0,-26.266876
47,c1(N2CCN(CCCCN3CS(=O)(=O)CC3)CC2)c2occc2ccc1,1.0,-25.55567
8,c1c2c(ccc1S(N=c1[nH]occ1)(=O)=O)ccc(=O)n2-c1c(OC)cc(-c2cccc(F)c2)cc1,1.0,-24.066263
5,C1N(CCN=c2c(C#N)c3c(c(C)[nH][nH]3)cc2C)CCOC1,1.0,-28.142809
31,c1c(C(Nc2cc3c(cc2)[nH]c(=Nc2cccc(F)c2)cc3C)=O)n(C)cc1,1.0,-28.316355
41,C1N(c2c(C)ccc(Cl)c2)CCN(CCCCNC(C2Cc3ccccc3CN2)=O)C1,1.0,-25.87828
