,smiles,score,likelihood
33,c1(Cl)cc(Cl)ccc1OCC(O)CN1CCC(O)CC1,1.0,-20.776958
57,c1c(CCN2CCN(c3c(OC)cccc3)CC2)ccc2c1N1C(C)CNCC1CC2,1.0,-28.102364
23,c1c(Cl)ccc(N2CCN(CCCCN3c4ccccc4CCc4ccccc43)CC2)c1Cl,1.0,-28.256046
43,C1CN(CCCN2CCN(c3cccc(Cl)c3Cl)CC2)CCC1c1c[nH]c2ccccc12,1.0,-24.63198
36,C(N1CCc2c(cccc2)C1)CCN1CCC(CCNCC2(c3ccc(Cl)cc3)CCCCC2)CC1,1.0,-42.011944
1,c1cc(Cl)c(Cl)cc1N1CCN(CCCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1,1.0,-25.166859
41,Clc1ccc(C2N(CCCN3CCN(c4cccc(Cl)c4Cl)CC3)CCCc3c2cc(Cl)cc3)cc1Cl,1.0,-43.077927
23,C1CN(c2ccccc2OC)CCN1CCCCN1Cc2c3c(ccc2)NC(=O)CCC3C1,1.0,-32.501575
60,C1N(c2ccc(Cl)cc2)CCN(CCCCN2c3c(cccc3)CCc3c2ccc(Br)c3)C1,1.0,-30.641544
21,N1(CC)CCN(C2CCN(c3ccc(Cl)cc3)CC2)CC1,1.0,-25.254152
63,N1(C2CCOCC2)CCN(CCCN2CCN(c3ccc(Cl)cc3)CC2)CC1,1.0,-26.830322
6,N1(c2ccccc2)CCN(CCCCN2c3c(cccc3)CCc3c2ccc(F)c3)CC1,1.0,-28.23867
61,c1c2c(ccc1)CCN2CCCN1CCN(c2ccc(F)cc2)CC1,1.0,-21.996962
8,FC(F)(F)c1cccc(N2CCN(CCCCN3c4ccccc4CCc4c3ccc(F)c4)CC2)c1,1.0,-27.982796
39,C1N(c2ccc(F)cc2)CCN(CCCCN2c3c(cccc3)CCc3c2ccc(F)c3)C1,1.0,-29.1427
10,c1c(N2CCN(CCCCN3c4c(cccc4)CCc4c3ccc(F)c4)CC2)c(OC)ccc1,1.0,-27.081848
61,N1(c2ccc(Cl)cc2)CCN(CCCCCCN2CCN(c3ccccc3OC)CC2)CC1,1.0,-22.615997
60,C1N(c2cccc(Cl)c2Cl)CCN(CCCCN2c3c(cccc3)CCc3c2ccc(F)c3)C1,1.0,-31.319298
5,c1cc2c(cc1)c(N1CCN(CCCCN3CCc4c(cccc4)C3)CC1)ccc2,1.0,-24.143986
41,c1c(F)c(N2CCN(CCCN3CCN(c4ccc(F)cc4)CC3)CC2)ccc1F,1.0,-23.108536
