,smiles,score,likelihood
13,C1CN(CCCCN2CCN(c3ccc(F)cc3OCCF)CC2)CCc2ccccc21,0.5238652,-30.234753
60,C1CN(C2CCN(CCCN3CCN(c4c(Cl)c(Cl)ccc4)CC3)CC2)CCN1c1ccc(F)cc1F,0.50787634,-33.87043
3,C1N(CCCN2CCN(c3cccc(Cl)c3Cl)CC2)CCN(c2ccc(F)cc2OCCF)C1,0.5051362,-28.753975
14,N1(CCCCN2CCN(c3c(Cl)c(Cl)ccc3)CC2)CCc2c(cccc2)C1,0.504128,-25.577877
4,C1CN(CCCCN2CCN(c3ccc(F)cc3OCCF)CC2)CCN1c1ccc(F)cc1OCCF,0.5022291,-34.005035
52,C1N(CCCN2CCN(c3ccc(F)cc3OCCF)CC2)CCN(c2ccc(F)cc2OCCF)C1,0.49987057,-33.500378
39,C1CN(CCCCN2CCN(c3ccc(F)cc3OCCF)CC2)CCN1c1cc(C(F)(F)F)nc(C(C)(C)C)n1,0.49804595,-29.868048
51,Fc1ccccc1N1CCN(CCCN2CCN(c3ccc(F)cc3OCCF)CC2)CC1,0.49699727,-28.67782
33,CN1CCN(CCCN2CCN(c3ccc(F)cc3OCCF)CC2)CC1,0.49687785,-27.888056
48,C1N(CCCN2C(=O)CCc3ccccc32)CCN(c2ccc(F)cc2OCCF)C1,0.49600083,-24.91364
46,C1(CCCN2CCN(c3ccc(F)cc3OCCF)CC2)CCCc2c1cccc2,0.494418,-29.691317
44,C1CN(CCCCN2CCN(c3c(Cl)c(Cl)ccc3)CC2)CCN1c1cccc(Cl)c1Cl,0.4944077,-23.861551
3,N1(CCCCN2CCN(c3ccc(F)cc3OCCF)CC2)CCN(c2c(OC)cccc2)CC1,0.4938605,-25.823248
39,C1N(CCCCCN2CCN(c3ccccc3F)CC2)CCN(c2ccc(F)cc2OCCF)C1,0.49258,-31.116386
12,c12ccccc1N(CCCN1CCN(c3ccc(F)cc3OCCF)CCC1)C(=O)CC2,0.49245104,-28.381912
6,C1CN(CCCCN2CCN(c3ccc(F)cc3OCCF)CC2)CCCN1c1ccccc1OC,0.49172428,-32.49222
18,C1NCCc2c1ccc(N1CCN(CCCCN3CCN(c4ccc(F)cc4OCCF)CC3)CC1)c2,0.49169576,-42.504425
49,C1CN(C2CCN(CCCCN3CCN(c4ccccc4Cl)CC3)CC2)CCN1c1ccc(F)cc1,0.4912702,-34.099136
19,C(CN1CCN(c2c(F)cccc2)CC1)CCN1CCC(c2ccc(Cl)cc2)CC1,0.4897463,-29.79144
61,c1cc(N2CCN(CCCN3c4c(cccc4)CCc4ccccc43)CC2)ccc1F,0.48923972,-21.150614
