,smiles,score,likelihood
49,CC(C)(c1ccc2c(cc(C(=O)NCCCCN3CCC(c4ccc(Cl)cc4)CC3)[nH]2)c1)C,1.0,-29.347357
4,N1(c2cccc(Cl)c2Cl)CCN(CCCCCC23CCCc4cccc(c42)NC3=O)CC1,1.0,-22.151983
54,C1CN(c2c(Cl)c(Cl)ccc2)CCN1CCCCNC(=O)c1ccc(F)cc1,1.0,-19.677067
57,Fc1ccc(N2CCN(CCCCCCN3CCN(c4ccccc4OC)CC3)CC2)cc1,1.0,-22.067362
9,c1c(CCN2CCN(c3cccc(Cl)c3Cl)CC2)c2cc(F)ccc2[nH]1,1.0,-23.372082
61,c1c(Cl)ccc(Cl)c1N1CCN(CCCCCCN2CCN(c3ccccc3OC)CC2)CC1,1.0,-25.659838
35,c1(N2CCN(CCCCc3c[nH]c4ccc(F)cc43)CC2)c(OC)cccc1,1.0,-20.342236
20,C1CN(C)CC(c2cc(Cl)c(Cl)cc2)(CCCN2CCN(c3cccc(Cl)c3Cl)CC2)C1,1.0,-29.337538
7,N1(CCCCCNC(=O)C=Cc2ccc(Cl)c(Cl)c2)CCN(c2c(OC)cccc2)CC1,1.0,-18.309687
39,C1N(c2ccc(F)cc2)CCN(CCCCC2(c3ccc(F)cc3)Cc3ccccc3C2)C1,1.0,-32.77102
14,c1(Br)cc(Br)ccc1NC(C)CCCN1CCN(c2ccccc2OC)CC1,1.0,-30.428791
9,c1(CCCN2CCN(c3ccccc3OC)CC2)ccc(C2CCCCC2)cc1,1.0,-24.91203
41,N1(c2c(Cl)cccc2)CCN(CCCCN=c2[nH]c3ccccc3s2)CC1,1.0,-24.52272
5,N1(c2cc(Cl)ccc2)CCN(CCCCCN2CCN(c3c(OC)cccc3)CC2)CC1,1.0,-26.275915
26,C1CCN(c2nsc3c2cccc3)CCN1CCCCNC(c1ccc(F)cc1)=O,1.0,-27.248547
15,c12ccc(C(=O)NC3CCN(CCCCCCNC(=O)C=Cc4ccc(Cl)c(Cl)c4)CC3)cc1CCCC2,1.0,-30.87334
0,N1(CCN2CCN(c3cc(Cl)ccc3)CC2)CCN(c2ccccc2OC)CC1,1.0,-23.320251
26,c1c(F)cc2c(c1)C(CCCCN1CCN(c3ccccc3OC)CC1)CC2,1.0,-26.6442
16,c1c(F)ccc(SCCCN2CCN(c3cccc(Cl)c3Cl)CC2)c1,1.0,-21.77986
15,c1(=NCCCN2CCN(c3c(OC)cccc3)CC2)[nH]c2c(cc(Cl)cc2)s1,1.0,-23.610537
