,smiles,score,likelihood
21,N1(CCCO)CCC(C)CC1,0.4503467,-20.641075
15,C(CC)N1CCCCC1,0.44974655,-18.30331
5,C(OCC=C)COCCF,0.43903783,-21.552616
16,C(CCCCC=C(Br)Br)Br,0.4350036,-20.582352
0,C(O)CN(CCO)CCCC,0.43269694,-19.227081
11,c1(OCCCCN2CCCCC2)ccc(Cl)cc1,0.4265189,-17.44482
12,C(O)C(CO)(N)CCCN=C(N)N,0.42421156,-21.940134
4,C1(Cl)C(=NCCBr)C(Cl)=C(Cl)C1=O,0.42304608,-24.844603
29,NCc1c(C(C)(C)C)n[nH]c1C,0.42234322,-23.24429
17,CC(CCC1C(O)CC(O)C1)=CCO,0.42022607,-31.825315
30,C(=C)CC1CCC(OC)CN1,0.41998437,-26.61618
17,C(OC)CN1CCN(CCCc2ccc(OC)cc2)CC1,0.41964978,-22.086702
10,c1(C(C)C)c(=O)ssc1,0.41857913,-22.318626
4,c1c(C2C(CO)CN(C)CC2)ccs1,0.4164985,-24.10819
15,c1cc(C2CC(=O)C(Sc3ccc(Cl)cc3)C(=O)C2)ccc1Cl,0.4158758,-19.577562
26,C(#N)C(N)c1c(O)cccc1,0.4155104,-21.96041
23,N1(C)CCN(c2cc3c(cc(C(F)(F)F)cc3)o2)CC1,0.41549122,-25.209343
15,C1CCN=C(c2c(F)cccc2F)C1,0.41513357,-20.034689
19,c1(N2CCN(CCCCn3c(O)c4c(c3O)C3C5(CC5)C4C=C3)CC2)ccccc1,0.41454735,-20.923428
31,C(CCN1CC(C(O)=O)CCC1)c1ccccc1,0.41341585,-19.72382
