,smiles,score,likelihood
54,n1[nH]c2c(c1-n1c(-c3cc(OC)c(OC)c(OC)c3)c(C(N)=O)s1)c(C)cc(OC)c2,0.49709952,-39.53994
8,c1(OC)c(CN(c2c(C(O)=O)ncc(C#N)c2C2N(C)C(=O)N(c3cc(C(F)(F)F)ccc3)C3=C2C(=O)CC3)C2CCOCC2)cccn1,0.49697924,-44.222435
53,C(Cl)CN(CCCl)c1ccc(CCCN(C2C3(Oc4cc(OC)c5c(c4O2)c(CCN)c(CCC)n5C)C(=O)c2c(cccc2)C3=O)C)cc1,0.49685845,-57.35167
60,c1c(CC)c(N=Nc2c(-c3ccc(OC)cc3)cc(=O)n(-c3cc(S(=O)(N)=O)ccc3)c2N2CCN(C)CC2)c(C)cc1C,0.49666017,-37.45022
32,CC(C)OC(=O)c1c[nH]c2ccc(N3C(=O)c4c(cccc4)C3=O)cc2c1=O,0.49649367,-29.452637
4,c1(-c2c(=O)[nH]c(N3CCC(c4ccnc(C5CC5)n4)CC3)nc2C#N)ncccc1,0.4964566,-32.485477
22,Cn1ncc(-c2n(CCN=c3cc[nH]c4c3ccc(Cl)c4)c3c(cc(Cl)c(Cl)c3)n2)c1C1CC1,0.49643013,-37.537666
27,C1C2(c3[nH]c(-c4ccc(NS(c5ccc(OC)cc5)(=O)=O)cc4)nc3-c3ccccc3)C(O2)COC1,0.4964,-43.63121
38,c1c2c(nc(-c3c(OC)cc(COC)cc3OC)c1)c(=O)[nH]c(CN1CCC(c3ccccc3)CC1)n2,0.4963692,-33.371212
48,c1cccc2ccc(OCC(=O)N3CCN(c4ccc(F)cc4)CC3)cc12,0.49628282,-20.216053
2,C1([N+]2(c3ccc(F)cc3)CCOCC2)CCC(C(c2ccccc2)c2ccccc2)CC1,0.4962254,-29.304619
6,C(CNC(=O)C1CCN(S(=O)(=O)c2c(C)n(C)nc2C)CC1)c1ccc(OC)cc1,0.49620008,-23.186932
3,c1ccc2nc(-c3c(NC)cccc3)[nH]c(=N)c2c1OCC,0.49617502,-31.084412
53,O=C1N(C)c2cc(C(=O)Nc3cc(Cl)c(OC)cc3OC)ccc2Sc2ccccc21,0.4961407,-26.763485
52,C12=NC(c3ccccn3)=NC(c3sccc3)C1C(=O)CC(C)(C)C2,0.4961265,-23.611738
3,c1c(Cl)cc(C(N=c2c(-c3occn3)c(-c3cc(Cl)cc(Cl)c3)[nH]o2)=O)c(OC)c1,0.4961029,-34.977783
47,n1ccccc1CCn1c2ccc(Br)cc2cc1CNS(=O)(c1cc2c(cc1)[nH]cc2)=O,0.49610174,-41.905872
23,C(NCc1c(Cl)cccc1)(=O)C1CCN(c2ncnc3scc(-c4ccccc4)c23)CC1,0.49605843,-26.07067
47,c1(-c2nnn(CC(O)c3ccc(Cl)cc3)n2)ccccc1C,0.49602547,-26.011677
36,c1c(Br)c(O)cc2[nH]c(=O)c(C(c3n(C4CCCCC4)nnn3)N3CCN(c4ccc(F)cc4)CC3)cc12,0.4960145,-33.226486
