Step,Scaffold,SMILES,Human-Component,raw_Human-Component,total_score,ID
30.0,c1ccc(-c2csn2-c2n[nH]c3ccccc23)cc1,COc1cc(C)c2c(-n3sc(C(N)=O)c3-c3cc(OC)c(OC)c(OC)c3)n[nH]c2c1,0.49709951877593994,0.49709951877593994,0.49709951877593994,fine-tune predictive component HITL_0
85.0,O=C1CCC2=C1C(c1ccncc1N(Cc1cccnc1)C1CCOCC1)NC(=O)N2c1ccccc1,COc1ncccc1CN(c1c(C(=O)O)ncc(C#N)c1C1C2=C(CCC2=O)N(c2cccc(C(F)(F)F)c2)C(=O)N1C)C1CCOCC1,0.4969792366027832,0.4969792366027832,0.4969792366027832,fine-tune predictive component HITL_1
84.0,O=C1c2ccccc2C(=O)C12Oc1ccc3[nH]ccc3c1OC2NCCCc1ccccc1,CCCc1c(CCN)c2c3c(cc(OC)c2n1C)OC1(C(=O)c2ccccc2C1=O)C(N(C)CCCc1ccc(N(CCCl)CCCl)cc1)O3,0.4968584477901459,0.4968584477901459,0.4968584477901459,fine-tune predictive component HITL_2
61.0,O=c1cc(-c2ccccc2)c(N=Nc2ccccc2)c(N2CCNCC2)n1-c1ccccc1,CCc1cc(C)cc(C)c1N=Nc1c(-c2ccc(OC)cc2)cc(=O)n(-c2cccc(S(N)(=O)=O)c2)c1N1CCN(C)CC1,0.49666017293930054,0.49666017293930054,0.49666017293930054,fine-tune predictive component HITL_3
47.0,O=C1c2ccccc2C(=O)N1c1ccc2[nH]ccc(=O)c2c1,CC(C)OC(=O)c1c[nH]c2ccc(N3C(=O)c4ccccc4C3=O)cc2c1=O,0.4964936673641205,0.4964936673641205,0.4964936673641205,fine-tune predictive component HITL_4
76.0,O=c1[nH]c(N2CCC(c3ccnc(C4CC4)n3)CC2)ncc1-c1ccccn1,N#Cc1nc(N2CCC(c3ccnc(C4CC4)n3)CC2)[nH]c(=O)c1-c1ccccn1,0.4964565932750702,0.4964565932750702,0.4964565932750702,fine-tune predictive component HITL_5
77.0,c1ccc2c(c1)nc(-c1cn[nH]c1C1CC1)n2CCN=c1cc[nH]c2ccccc12,Cn1ncc(-c2nc3cc(Cl)c(Cl)cc3n2CCN=c2cc[nH]c3cc(Cl)ccc23)c1C1CC1,0.4964301288127899,0.4964301288127899,0.4964301288127899,fine-tune predictive component HITL_6
55.0,O=S(=O)(Nc1ccc(-c2nc(-c3ccccc3)c(C34CCOCC3O4)[nH]2)cc1)c1ccccc1,COc1ccc(S(=O)(=O)Nc2ccc(-c3nc(-c4ccccc4)c(C45CCOCC4O5)[nH]3)cc2)cc1,0.49639999866485596,0.49639999866485596,0.49639999866485596,fine-tune predictive component HITL_7
32.0,O=c1[nH]c(CN2CCC(c3ccccc3)CC2)nc2ccc(-c3ccccc3)nc12,COCc1cc(OC)c(-c2ccc3nc(CN4CCC(c5ccccc5)CC4)[nH]c(=O)c3n2)c(OC)c1,0.49636921286582947,0.49636921286582947,0.49636921286582947,fine-tune predictive component HITL_8
4.0,O=C(COc1ccc2ccccc2c1)N1CCN(c2ccccc2)CC1,O=C(COc1ccc2ccccc2c1)N1CCN(c2ccc(F)cc2)CC1,0.49628281593322754,0.49628281593322754,0.49628281593322754,fine-tune predictive component HITL_9
