,smiles,score,likelihood
8,c1c(-c2ccc3c(CN(C)C)cccc3n2)cnc(N2CCN(C)CC2)c1,1.0,-31.428162
27,C1N(c2ccccc2C(F)(F)F)CCN(CCNC(C2CCN(Cc3c(C)oc(-c4c(Cl)cc(F)cc4)n3)CC2)=O)C1,1.0,-33.296497
5,C1CN(C2CCN(CCCc3c4cc(-n5cnnc5)ccc4[nH]c3)CC2)CCN1c1cccc(Cl)c1Cl,1.0,-23.861732
27,c1cccc(N2CCN(CCCCN3C(=O)CC(c4ccccc4)CC3=O)CC2)c1OC,1.0,-19.013136
43,C(CN1CC2C3CCC(C2)C3C1)CCN1CCN(c2ccc(Cl)cc2)CC1,1.0,-32.474037
18,c1cc(F)cc2cc[nH]c(=NCCCN3CCN(c4ccccc4C#N)CC3)c12,1.0,-29.113775
3,c1cc(C(O)(C2CCN(CCCOc3ccccc3)CC2)c2ccc(F)cc2)ccc1F,1.0,-18.479252
51,Nc1sc2c(c1C#N)CCN(CCCCN1CCN(c3cccc(Cl)c3Cl)CC1)C2,1.0,-24.70207
51,C1CN(Cc2cc(CCN)cc(F)c2)CCN1c1ccccc1OC,1.0,-27.818758
53,C1N(CCCCCN2CCN(CCCCCCN3CCCCC3)CC2)CCN(c2ccccc2OC)C1,1.0,-30.979176
7,c1c(F)ccc(OCCCN2CCC(C)CC2)c1,1.0,-19.136595
50,c1c2n(-c3ccc(F)cc3F)cc(CCCN3CCN(c4nc5c(cc4)cccc5)CC3)c2cc(Cl)c1,1.0,-29.527878
25,C1(c2c[nH]c3c2cccc3)CCN(CCN2CCN(CCCC3CCCc4ccccc43)CC2)CC1,1.0,-27.670124
41,C1C(c2ccccc2OC)CCN(CCCc2c3cc(F)ccc3n(CC)n2)C1,1.0,-32.40276
11,C1N(c2cccc(Cl)c2F)CCN(CCCN2C(=O)CCc3ccccc32)C1,1.0,-22.995556
31,C1CCN(C2CCN(CCCc3c[nH]c4c3cc(-n3cnnc3)cc4)CC2)C1,1.0,-20.432518
28,C(=O)(Nc1ccc(F)cc1)NC1CCN(CC2=CCCCCCC2)CC1,1.0,-20.702408
51,N1(c2ccc(C(O)=O)cc2)CCN(CCCCc2c[nH]c3ccc(F)cc23)CC1,1.0,-24.014837
28,c1(F)c(F)c(F)c(F)c(F)c1C(=S)NCCCCN1CCN(c2ccccc2OC)CC1,1.0,-29.75931
31,c1c2c(ccc1)Oc1ccccc1C2CCCCCN1CCN(c2ccc(F)cc2)CC1,1.0,-26.333458
