Step,Scaffold,SMILES,Human-Component,raw_Human-Component,total_score,ID
88.0,c1ccc(N2CCN(CCCCc3c[nH]c4ccccc34)CC2)cc1,O=C(O)c1ccc(N2CCN(CCCCc3c[nH]c4ccc(F)cc34)CC2)cc1,1.0,1.0,1.0,fine-tune predictive component HITL_0
68.0,c1ccc(Cn2c3c(c4ccccc42)CN(CCCN2CCNCC2)CCC3)cc1,CN1CCN(CCCN2CCCc3c(c4ccccc4n3Cc3ccccc3)C2)CC1,1.0,1.0,1.0,fine-tune predictive component HITL_1
17.0,c1ccccc1,CCCCCCCCCCCCCCc1ccc(O)c(OC)c1,1.0,1.0,1.0,fine-tune predictive component HITL_2
24.0,O=C1c2ccccc2C(=O)N1CCCCCCN1CCN(c2ccccc2)CC1,O=C1c2ccccc2C(=O)N1CCCCCCN1CCN(c2ccccc2)CC1,1.0,1.0,1.0,fine-tune predictive component HITL_3
20.0,c1ccc(N2CCN(CCCOc3ccc4c(c3)CCCc3cccn3-4)CC2)cc1,COc1cccc(N2CCN(CCCOc3ccc4c(c3)CCCc3cccn3-4)CC2)c1,1.0,1.0,1.0,fine-tune predictive component HITL_4
4.0,O=C(NC1CC2CCCN(CC2)C1)c1ccccc1,O=C(NC1CC2CCCN(CC2)C1)c1cc(F)ccc1Cl,1.0,1.0,1.0,fine-tune predictive component HITL_5
82.0,c1ccc(N2CCN(CCCCN3CCCC(c4cccc5ccccc45)C3)CC2)cc1,Clc1cccc(N2CCN(CCCCN3CCCC(c4cccc5ccccc45)C3)CC2)c1Cl,1.0,1.0,1.0,fine-tune predictive component HITL_6
52.0,O=C(NCC1CCN(CCCc2ccccc2)CC1)c1ccccc1,O=C(NCC1CCN(CCCc2ccc(Cl)cc2)CC1)c1cc(Br)ccc1Cl,1.0,1.0,1.0,fine-tune predictive component HITL_7
37.0,c1ccc(SCCCN2CCN(c3ccccc3)CC2)cc1,COc1ccccc1N1CCN(CCCSc2ccc(F)cc2)CC1,1.0,1.0,1.0,fine-tune predictive component HITL_8
71.0,c1ccc(-n2cc(CCCN3CCN(c4ccc5ccccc5n4)CC3)c3ccccc32)cc1,Fc1ccc(-n2cc(CCCN3CCN(c4ccc5ccccc5n4)CC3)c3cc(Cl)ccc32)c(F)c1,1.0,1.0,1.0,fine-tune predictive component HITL_9
