,smiles,score,likelihood
63,c1ccc(F)c(N2CCN(CCCCNC(=O)C3(OC)Cc4c(cccc4)C3)CC2)c1,1.0,-32.52362
63,Clc1cccc(CN2CCN(CCCn3cnc4c3ncnc4Cl)CC2)c1,1.0,-23.48085
63,c1(CN2CCN(CCCNC(=O)c3ccncc3)CC2)ccccc1,1.0,-19.370628
62,c1c(N(C)C)nccc1CN1CCN(C(Cc2ccc(C)s2)=O)C(C)C1,0.9825909,-31.897018
63,C1(NCCC)CCN(CC2CCCCCC2)CC1,0.9789597,-24.574516
63,C(CCN1CCCC1)Oc1c(Oc2cccc3ccccc32)ccc(Cl)c1,0.9743522,-28.732962
63,C12C(c3ccc(Cl)cc3)=C(c3ccccc3)C(=O)N(CC=C)C1CCCC2,0.9736303,-30.97413
63,c12c(ccc(-c3ccc(F)cc3)n1)CCCN2C(CCN(C)Cc1ccccc1)=O,0.96953404,-39.326946
62,c1cc(Cc2n[nH]c3c2CN(CCC(C)=CC)CC3)ccc1,0.9631794,-34.497925
61,C1CN(c2ccc(F)cc2)CCN1CC(NC(=O)NCCCn1cncc1)=O,0.9598096,-25.425589
60,C1N(CC(O)COc2ccc(F)cc2)CCC(n2c(=O)[nH]c3c2cccc3)C1,0.95054644,-21.42025
60,C1N(CCCc2ccccc2)CCN(CCCCCCCCCCCCNCC(O)c2cc(CO)c(O)cc2)C1,0.94905275,-27.993965
62,c1(C2CN(C(=O)C)CCC2)nc(-c2cc(F)ccc2)on1,0.9449565,-25.777065
63,C1(c2cc(Cl)cc(Cl)c2)(CCCN)CCN(c2nc[nH]c(=Nc3cccc(C#N)c3)c2)CC1,0.93204653,-34.9112
62,C(N1Cc2c(cc(OS(=O)(N)=O)cc2)C1)CCCCCc1ccccc1,0.9316436,-27.628695
59,c1(C2=CCN(C)CC2)ccccc1,0.9311316,-15.466856
63,C1CN(c2ccc(C#N)cc2)CCN1CCCCN1C(=O)CC2(CCCC2)CC1=O,0.9304601,-20.06438
62,c1c2c(cc(Cl)c1)C1C(C(C(=O)N)C2)c2ccccc2C1,0.9282486,-26.361214
62,c1cc(O)c(Cc2ccc(O)c(F)c2)s1,0.9278034,-25.30008
60,c1ccc(C2(C#N)CCN(CCCCNC(=O)c3ccc(NC(c4ccc(Cl)cc4)=O)cc3)CC2)cc1,0.92652327,-23.712313
