,smiles,score,likelihood
63,C1CCC(c2ccc(C)cc2)N1C(=O)c1ccc(NC(=O)c2cccs2)cc1,1.0,-26.638958
62,O=C(Nc1ccccc1N1CCN(C(c2cc(C)ccc2)=O)CC1)c1c(F)cccc1,0.9969278,-26.207195
62,N1(C(=O)Cc2ccc(-c3ccccc3)cc2)CCN(CC(C)O)CCC1,0.9920677,-26.088995
62,C1(F)(O)C(F)CN(C(C2CC(C(=O)N3CCC(F)(F)CC3)CC(N)C2)=O)C1,0.984127,-39.155716
62,O=C(N=c1[nH][nH]c(=NCCc2ccccc2)o1)c1ccccc1F,0.984127,-28.34062
62,c1c(C=C2C(=O)N=C3N(C2=N)N=C(c2ccccc2)S3)ccc(Cl)c1,0.9800307,-23.026695
61,n1c2ccccc2n2c(-c3cccc(F)c3)nc(C)c2c1SCC(=O)NCC1CCCO1,0.9775251,-32.60058
60,c1ncc2cc(C(N(Cc3[nH]nc(C(C)(C)C)c3)C)=O)oc2c1,0.9557377,-32.46495
63,c12c([nH]c(=NC(CCC)=O)s1)c(OC)ccc2,0.95289296,-20.749628
61,c1sc(-c2cc(-c3c(O)cccc3)nc(-c3ccccc3O)c2)cc1,0.9508197,-20.253542
57,C12CCC3(C)C(C1CC=C1C2(C)CCC(O)C1)CCC3(C#C)O,0.94923323,-19.43853
62,N(=Cc1ccccc1)NC(=O)Cn1nnc([N+](=O)[O-])n1,0.9471179,-23.09639
58,c1c(F)ccc(COc2ccc(S(=O)(=O)N(Cc3[n+](C)ccn3C)CC(=O)NCC3CCN(c4ccncc4)CC3)cc2)c1,0.9416283,-38.505585
61,c12c([nH]c(=NCc3cccs3)[nH]c1=Nc1cccc(F)c1)n(C)cn2,0.9408602,-28.660492
63,c1(Cl)cc(-c2nc3ccccc3c(SCCN(CC)CC)c2)cc(OC)c1OC,0.9401639,-33.392487
55,[nH]1c(-c2c(Cl)cc(Cl)cc2)nc2c(c3c(s2)COC(C)(C)C3)c1=O,0.93797815,-26.235119
57,C1C(COc2cccnc2)C(C=C)CN1Cc1occc1,0.93715847,-33.416664
60,c1(F)ccc(CC2CCN(C(c3cnn(C)c3)=O)CC2)cc1,0.93676394,-22.829609
60,Fc1c2c(oc(C)n2)cc(-c2cc(=NC(c3cccc(S(=O)(=O)C4CC4)c3)C)nc(C)[nH]2)c1,0.9352279,-37.139503
62,c1cc(N2CCN(C(Cc3ccc4c(c3)OCCO4)=O)CCC2)ccc1,0.9326677,-26.127945
