,smiles,score,likelihood
29,CC(O)(C)C#C,0.4510563,-19.766138
7,C1(O)C(O)(C=C)C(O)C(O)C(O)C1O,0.44030112,-21.949837
18,C(CCCCCCCCC=CC(O)C#C)CCCCCCC=CC(O)C#C,0.4341039,-20.151363
5,C(C)C(=O)C(C#N)=C,0.43256694,-20.408188
18,c1nccnc1CN1CCN(c2nc(=N)[nH][nH]2)CC1,0.4314233,-23.217766
23,C1=CC(C=O)CCC1=C,0.43117923,-22.09554
16,c1cccc(Cc2ccc(O)cc2)c1,0.42973414,-16.452827
22,c1(=N)c2c(C)c(C)[nH]c2[nH]c(=N)[nH]1,0.4284244,-18.192434
28,C(F)(F)(F)C(=O)c1snnc1,0.42817307,-28.162746
30,n1c(C=O)cccc1C,0.42805222,-18.2207
6,c1c2c(cc(F)c1)[nH]cc2CCN(C)C,0.42757615,-18.761549
4,OC(=O)c1cccs1,0.42543525,-16.046827
18,c1ccc2c(c1)c(C1CCN(CCN3CCN(c4ccnc5ccc(O)cc54)CC3)CC1)c[nH]2,0.42443022,-31.391474
26,C1NCc2ccc(OCCN3CCN(c4ccncc4)CC3)cc21,0.42426392,-29.816618
22,c1c(SCCN2CCCCCC2)cc(Cl)c(Cl)c1,0.4231492,-23.191654
17,CN1CCN(c2ccc(CN(C3Cc4c(cccc4)C3)C)cc2)CC1,0.42270157,-24.80775
4,c1cc(C(c2ccccc2)(O)C2CCN(CCCOc3ccc(C#N)cc3)CC2)ccc1,0.422649,-17.823332
28,CSc1[n+](C)ccc2c3ccccc3[nH]c12,0.4225644,-22.976994
28,c1(N)ccc(S(=O)(N)=O)cc1,0.42212448,-15.390409
0,N(C12CC3CC(C1N)CC(C2)C3)C(=O)C,0.42159817,-26.048513
