,smiles,score,likelihood
26,c1(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,0.48226634,-14.78532
2,C(CCCCCCCCCCCCCC)CO,0.48127192,-16.632456
8,CC1=C(C)CCC1=O,0.47957116,-17.274652
22,c1cc(N)ccn1,0.47943178,-18.090155
17,CC(O)C(O)C(O)CO,0.47913602,-20.736015
13,C(CC(O)CCN1CCOCC1)N1CCOCC1,0.47796747,-25.724463
10,c1(C(=N)N)cccnc1,0.4776586,-18.883144
13,c12c(cc3c(c1)CCC3)CCNCC2,0.47751874,-20.24057
2,Nc1cc(C)cc(C)c1Cl,0.47656274,-20.292137
12,N#CCN1CC(CO)CC1,0.47628713,-22.758799
21,OCc1ccc(O)cc1O,0.47594875,-17.490978
22,C(=O)c1ccc(SC)cc1,0.475928,-19.382038
29,N(CCCCCCCCNCC=CCNCCCCNCC=CCNCC)CC,0.47566926,-25.000666
26,C(O)(=O)CCCCCCCCCCCCCCCCC,0.4755148,-18.55423
28,C12C(N=C=S)CC(C(C)(C)C1)C2,0.47545367,-22.025389
2,c1[nH]cc(C#CC2=CCCCC2)n1,0.47540632,-22.240442
26,C(C(CCCCC)CNC(C)=N)(C)C,0.47497696,-29.786697
13,c1(O)c(O)ccc(Cc2c(O)c(O)cc(O)c2)c1,0.47491446,-21.531578
16,C1=CC(C)C=C1CC(OCC)=O,0.47489727,-29.433226
7,C(O)C[n+]1ccc(C=NO)cc1,0.47475427,-17.245949
