,smiles,score,likelihood
30,C(CN1CCN(c2ccc(OC)cc2)CC1)COc1ccc2c(nc[nH]c2=Nc2ccc(Cl)cc2)c1,0.9763441,-26.346312
31,C(CCCCNCc1cc2ccccc2nc1)N1Cc2c(cccc2)CC1,0.95591396,-26.69461
30,C1c2c([nH]c3ccccc23)C(COC)N(C(=O)c2cc(F)ccc2)C1,0.9505376,-26.939075
30,N1(CCCC(=O)c2ccc(F)cc2)CCC(c2c3ccccc3[nH]c2)CC1,0.94712645,-17.81963
31,C1N(c2ccccc2)CCN(c2c(C#N)nc(-c3sccc3)o2)C1,0.944086,-19.568121
31,[n+]1(-c2ccccc2)cn(CCCc2ccccc2)c2c1cccc2,0.9387097,-25.920338
30,Fc1ccc(CCC2CCN(C(C)C)CC2)cc1F,0.92903227,-25.073246
29,S1C(Cc2ccc(O)cc2)NC(=O)C1(CC=C)C,0.9247312,-31.925138
27,O(c1ccc(N2CCN(CCCCc3nnn(-c4ccc5ncccc5c4)c3)CC2)cc1)C,0.916092,-27.69239
29,C1N(C)CCN(C(c2nc(OCC3CC3)c(N3CC(F)(F)C3)cc2)=O)C1C,0.91290325,-21.228096
27,c1(OCCCN2CCN(CC(Cn3c(=O)oc4ccc(Cl)cc43)O)CC2)ccc(CCCCCCCC)cc1,0.9125616,-32.703793
28,C1CN(CCOC(c2ccc(F)cc2)c2ccc(F)cc2)CCN1CCCc1ccccc1,0.90689653,-15.720855
31,c1c(Cl)ccc(C2(C(OC)=O)C(C(=O)O)C2)c1,0.89032257,-21.633228
25,C1CN(CCNC2c3c([nH]c(=N)s3)CCCC2)CCN1c1c(Cl)cccc1,0.88505745,-30.065407
27,N1(CC(Cn2c3ccccc3c3cc(Cl)ccc23)O)CCN(c2cccc(Cl)c2Cl)CC1,0.88390803,-27.706306
28,c1c2ccccc2nc(N2CCN(c3ccc(F)cc3)CC2)c1C#N,0.87741935,-21.064682
29,c1cc(SSc2c(N)cccc2)ccc1N,0.8752688,-18.956964
28,C(CCN1CCC(N(C)Cc2ccccc2)CC1)NC1CCCCC1,0.87126434,-26.179083
28,C1CCCN(C2C(c3cccc(O)c3)C2)C1,0.86021507,-24.991905
27,C1CC1COCc1nc2c(nc1CN)ccc(OCCn1cncc1)c2,0.8586207,-40.07071
