,smiles,score,likelihood
23,n1(-c2cccc(-n3ncc(C(=O)NCCN4CCOCC4)c3OCC(F)(F)F)n2)ncc(C(F)(F)F)c1,1.0,-41.248833
26,c1c(CON=Cc2nc3c(nc2-c2c(Br)cccc2Br)cccc3)ccc(Cl)c1,1.0,-36.688786
22,c1(-c2nc(CNc3cc(C)ccc3)n[nH]2)ccon1,1.0,-27.499077
3,N(=c1cc(C)[nH]c2c1ccc(C(F)(F)F)c2)c1cc(C2CC2C(=O)NCC#N)ccc1,1.0,-36.229874
0,c1c2[nH]n(-c3c(Cl)cccc3)c(=O)c(=O)c2cc(C(=O)OCC)c1,1.0,-32.96217
5,Oc1c(C(c2ccc(=O)n(Cc3ccc(C)cc3)c2)CC=C)c(=O)oc2c1cccc2,1.0,-30.627136
30,c1ccc(N=c2nc(N3CCOCC3)nc(Oc3ccc(Cl)cc3)[nH]2)nc1,1.0,-28.296928
4,N=c1c(Cl)nc2c(ncn2CC2CCC2)c(Cl)n1,1.0,-30.787754
13,c1[nH]c(=NNc2c(O)n(-c3cccc(Cl)c3)c(=O)c(C#N)c2C)[nH]c1,1.0,-31.770481
14,c1c(NC(=O)c2cc(NC(c3c(C)ccc(NC(c4cc(OCCOCCO)ccc4)=O)c3)=O)cn2C)cn(C)c1C(NCCCN(C)C)=O,1.0,-38.505188
29,c1c(C)scc1C(=O)N1CCN(c2c3oc(C(O)=O)cc3ccc2)CC1,1.0,-31.785662
26,[nH]1cc2c(nc1=NCc1cnc(C)cn1)-c1ccc(C#CCO)cc1CC2,1.0,-28.289043
9,Cc1c(=Nc2ccc(Cl)cc2)[nH]c(=Nc2ccc(OCCCC)cc2)[nH]c1C,1.0,-27.744307
25,c12c(c(O)n(-c3cc(C(Nc4ccc(Cl)cc4)=O)ccc3)c1O)C1CC2C=C1,1.0,-20.500832
2,c1(NCc2ccc(O)cc2)ccc(C2C(C(OCC)=O)=C(C)N=C(C)C2C(=O)OCCOC)cc1,1.0,-29.7237
16,n1c(=Nc2c(Cl)c(Cl)c(Cl)cc2)nc(OCCCN2CCOCC2)[nH]c1C,1.0,-29.753521
15,N1(C)CCN(c2ccc3c([nH]c(=S)n(Cc4ccc(F)cc4)c3=O)n2)CC1,1.0,-22.789934
17,N(c1ccc(NC(=O)c2c(C)onc2-c2c(Cl)cccc2Cl)cc1)(C)C,1.0,-21.772434
19,c1c(=NC(Nc2cc(F)cc(F)c2)=O)[nH]c2ccccc2c1-c1[nH]c(=N)cnc1,1.0,-35.290546
19,c1c(C(CC(=O)O)NC(=O)c2oc(C)cc2)scc1,1.0,-26.232769
