,smiles,score,likelihood
4,c1(=NC(O)c2c[nH]c(O)c2)[nH]n(-c2ccccc2)nc1C(=O)NC1(C)c2cc(OC(F)(F)F)ccc2CC1,0.49760234,-44.86375
38,c1n(Cc2c3cc(C(N)=N)ccc3c(Br)c(OCc3ccc([N+]([O-])=O)c(OC)c3)c2)cnc1,0.49700904,-43.141167
43,[nH]1c(C(=O)c2ccccc2OC)ncc1-c1ccccn1,0.4966536,-29.21798
46,COc1cc(C=C2SC(=S)N(N)C2=O)cc(CN2CCN(c3cc4c(c(=O)c(C(=O)O)cn4CC)cc3F)CC2)c1O,0.49639365,-33.761
39,c12c(cc(S(=O)(=O)N3CCC(C(Nc4cc(OC)c(OC)c(OC)c4)=O)CC3)cc1)[nH]c(=O)[nH]2,0.49638644,-25.709259
6,c12oc(=O)cc(-c3ccccc3)c1c(OCc1n[nH]nn1)ccc2,0.49629426,-22.867275
44,c1cc2c([nH]c(-c3c(NC4CCCNC4)[nH]c(=N)[nH]c3=O)c2)cc1Cl,0.49625248,-28.958424
10,c1(C)onc(C)c1Cn1c(C)c(C(=O)OCC)cc(C(OC)=O)c1=O,0.4962177,-26.972502
7,O=C(c1c(OCC(F)(F)F)ccc(OCC(F)(F)F)c1)NC1(c2nnc(CC)o2)CCNCC1,0.49617296,-35.36979
31,c1ccc(C2N(c3ccc(F)cc3)C(=O)C2CCCN)cc1,0.49614704,-21.631035
15,c1c(CCC)ccc(C2N=C(c3ncccc3)N=C3CC(C)(C)CC(=O)C23)c1,0.49611342,-28.499607
45,c1(C(c2sc3n(c2O)nc(-c2ccccc2OC)n3)N2CCN(c3ccc(OC)cc3)CC2)ccccn1,0.49606982,-33.09931
56,C1(c2ccc(C)c(OC)c2)Cc2c(c(=O)c3c(ccc(F)c3)[nH]2)C(c2ccccc2)C1,0.49605772,-31.253487
44,c1(=N)c2c(-c3ccc(C(=O)O)cc3)cc(-c3c[n+]([O-])c(OC)cc3)nc2[nH]cn1,0.49604166,-36.74852
41,C1(C(=O)OCc2cc(=O)n3c(n2)cc(C)cc3)CCN(S(c2ccccc2C(=O)OC)(=O)=O)CC1,0.49604154,-29.733118
25,c1nn(CC(NCC2CCOCC2)=O)c(=O)c2c(C)c(C(=O)OCC)sc12,0.49602574,-28.062897
1,c1c(N2CCN(Cc3nnnn3CCCC(=O)NCCc3ccccc3)CC2)ccc(OC)c1,0.49601677,-28.475555
27,c1cc(C)ccc1Cn1ncc2c1ncnc2OC(C)C1CC(=O)NC1,0.49599636,-29.838314
27,C1(CNC(=O)c2ccc(-c3cc[nH]c(=Nc4cccc(Cn5nc(CCN)cc5)c4)n3)cc2)CC1,0.49596035,-43.079006
33,C12=C(CCC1=O)N(c1cc(C(F)(F)F)ccc1)C(=O)N(C(C)c1ccccc1)C2c1ccc(C#N)cc1,0.49595606,-20.81326
