,smiles,score,likelihood
7,N1(C2CC2)CCN(CCCCCCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1,0.48670873,-27.10746
14,C1CCCC1N1CCN(CCCCCCN2CCN(c3c(Cl)c(Cl)ccc3)CC2)CC1,0.48295775,-27.624626
51,C1N(CCCCN2CCN(c3cccc(Cl)c3Cl)CC2)CCN(c2c(Cl)c(Cl)ccc2)C1,0.4821439,-23.457142
23,C1CN(CCCCCCN2CCN(c3c(Cl)c(Cl)ccc3)CC2)CCN1c1cccc(Cl)c1Cl,0.48114812,-24.95465
22,C1CN(C2CC2)CCN1CCCCCN1CCN(c2c(Cl)c(Cl)ccc2)CC1,0.4804671,-26.959341
22,Clc1c(N2CCN(CCCCCCCN3CCN(c4c(Cl)c(Cl)ccc4)CC3)CC2)cccc1Cl,0.47872314,-24.63964
1,C1N(CCCCCN2CCN(c3cccc(Cl)c3Cl)CC2)CCN(c2cccc(Cl)c2Cl)C1,0.4755471,-25.036655
42,C1N(CCCCN2CCN(c3cccc(Cl)c3Cl)CC2)CCN(c2ccc(F)cc2)C1,0.47485146,-22.539139
63,C1CC1N1CCN(CCCCCCN2CCN(c3ccccc3OC)CC2)CC1,0.47307152,-28.53336
29,C1N(CCCCN2CCN(c3c(Cl)c(Cl)ccc3)CC2)CCN(C)C1,0.47258624,-22.636667
31,C1CN(CCCCCCN2CCN(c3c(Cl)c(Cl)ccc3)CC2)CCN1C,0.4720552,-25.026257
42,C1N(CCCCCCN2CCN(c3c(Cl)c(Cl)ccc3)CC2)CCN(c2ccc(F)cc2)C1,0.47022638,-24.422487
13,C1N(CCCCCCCCN2CCN(c3cccc(Cl)c3Cl)CC2)CCN(c2ccc(F)cc2)C1,0.46951228,-27.821165
21,N1(CCCCN2CCN(c3ccccc3OC)CC2)CCN(c2ccccc2OC)CC1,0.46929532,-21.734987
20,c1(Cl)ccc(C2CCN(CCCCN3CCN(c4cccc(Cl)c4Cl)CC3)CC2)cc1,0.469005,-30.127434
8,C1N(CCCCCCN2CCN(c3ccccc3OC)CC2)CCN(c2ccccc2OC)C1,0.46851096,-22.743328
59,C1N(CCCCCCCCN2CCN(c3ccccc3OC)CC2)CCN(c2ccccc2OC)C1,0.46728268,-25.08626
15,C1N(CCCCN2CCN(c3ccccc3OC)CC2)CCN(C)C1,0.46725565,-22.172016
18,N1(CCCN2CCN(c3c(Cl)c(Cl)ccc3)CC2)CCN(c2cccc(Cl)c2Cl)CC1,0.4669516,-24.338701
53,C1N(C)CCN(CCCCCN2CCN(c3cccc(Cl)c3Cl)CC2)C1,0.46654522,-25.001791
