,smiles,score,likelihood
22,N1(C2CCN(CCCCCCN3c4c(cccc4)CCc4ccccc43)CC2)CCN(c2ccccc2OC)CC1,0.5665068,-30.994398
36,C1CCN(c2ccc(F)cc2)CCN1CCCCN1CCN(c2cccc(Cl)c2Cl)CC1,0.56479645,-29.54805
55,N1(CCCCCCN2CCN(c3cccc(Cl)c3Cl)CC2)CCN(c2ccccc2OCCF)CC1,0.5647556,-30.481377
2,C1CC1N1CCN(CCCCN2CCN(c3ccc(F)cc3OCCF)CC2)CC1,0.56466806,-32.78561
1,N1(CCCCN2CCN(c3cccc(Cl)c3Cl)CC2)CCN(c2ccccc2OCCF)CC1,0.56465644,-28.503036
54,C1N(C2CCN(CCCN3CCN(c4ccccc4OCCF)CC3)CC2)CCN(c2ccccc2OCCF)C1,0.56310624,-37.69597
40,C1N(CCCN2CCN(c3cccc(Cl)c3Cl)CC2)CCN(CCCCN2CCN(c3ccccc3OCCF)CC2)C1,0.56229377,-36.921494
60,C1N(CCCN2CCN(c3cccc(Cl)c3Cl)CC2)CCN(c2ccccc2OCCF)C1,0.5621788,-27.371943
48,C1N(CCCCCN2CCN(c3cccc(Cl)c3Cl)CC2)CCN(c2ccccc2OCCF)C1,0.5620707,-28.838778
26,C(CCN1CCN(c2ccc(F)cc2OCCF)CC1)N1c2ccccc2CCc2ccccc21,0.5616849,-27.41541
30,C1(N2CCN(CCCCN3CCN(c4cccc(Cl)c4Cl)CC3)CC2)=Nc2c(cccc2)CCC1,0.5615757,-28.50611
63,N1(C)CCN(C2CCN(CCCN3CCN(c4ccccc4OC)CC3)CC2)CC1,0.56041694,-27.087597
17,C1N(CCCN2c3c(cccc3)CCc3ccccc32)CCN(CCCCN2CCN(c3ccccc3OCCF)CC2)C1,0.55964327,-29.509716
15,N1(CCCN2c3c(cccc3)CCc3ccccc32)CCN(CCCCCCN2CCN(c3ccccc3OCCF)CC2)CC1,0.55940276,-34.73005
25,c12ccccc1CN(CCCN1CCN(c3cccc(Cl)c3Cl)CC1)CC2,0.5591912,-25.49926
8,C1C2CCCN2CCN1CCCCN1CCN(c2ccccc2OCCF)CC1,0.558575,-30.65056
11,C1CN(C)CCN1CCCCN1CCN(c2ccccc2OCCF)CC1,0.55784225,-25.753963
18,C1CCCC1N1CCN(CCCCN2CCN(c3ccccc3OCCF)CC2)CC1,0.5577603,-30.073528
38,C1CN(CCCCCN2CCN(c3cccc(Cl)c3Cl)CC2)CCN1CCCCN1CCN(c2ccccc2OCCF)CC1,0.55757475,-39.09277
4,C1CCN(CCCN2CCN(c3ccccc3OCCF)CC2)CCN1c1cccc(Cl)c1Cl,0.5573325,-31.610422
