,smiles,score,likelihood
33,c1ccccc1CCCC1C(c2ccc(Cl)cc2)CCN(C)C1,1.0,-21.049736
2,c1cc2c(cc1)CCN(CCCCCC1CCCc3c(OC)cccc31)C2,1.0,-22.816385
15,C1c2c(cccc2)N(CCCN2CCN(c3c(OC)cccc3)CC2)c2c(c(OC)ccc2)C1,1.0,-27.687403
23,Clc1c(C(CCN2CCN(c3c(F)cccc3)CC2)O)cccc1Cl,1.0,-28.417068
17,c12ccccc1CCN(CCCNC(=O)CCc1c3c(cccc3)[nH]c1)C2,1.0,-25.45729
34,c1ccc2cccc3c2c1N(CCCCCN1CCN(C2CCCCC2)CC1)C3=O,1.0,-23.292908
36,c1(Cl)cc2cc(C(NCCCN3CCN(CCC)CC3)=O)[nH]c2cc1,1.0,-24.08691
58,c1c2c(cc(C#N)c1)C(=O)C(CCN1CCN(c3c(OC)cccc3)CC1)CC2,1.0,-26.062908
1,C(c1c2c3c(cccc3)ncc2ccc1)CCCN1CCN(c2ccc3c(c2)CCCC3)CC1,1.0,-37.121544
49,[nH]1c(-c2cc(F)c(F)c(Cl)c2)c(CCN2CCN(c3ccccc3C)CC2)c2cc(Cl)ccc12,1.0,-36.272064
18,Fc1ccc(N2CCN(CCCN3CCN(c4ccccc4)CC3)CC2)cc1,1.0,-20.582542
25,N(C(CCCCCN1CCN(c2c(OCCF)cccc2)CC1)=O)Cc1ccc(OC)cc1,1.0,-28.676205
36,c1c2c(ccc1)Nc1ccccc1C(=O)N2CCCN(C)C,1.0,-22.095774
50,c1cc(Cl)cc(N2CCN(CCCCOc3cc4c(cc3)CCC4)CC2)c1,1.0,-19.557444
8,c1c(Cl)cc(Cl)c(SCCCN2CCN(c3ccc(F)cc3)CC2)c1,1.0,-24.76273
42,c1cc2c(cc1Cl)C(=NC(NCCCN1CCN(c3c(OC)cccc3)CC1)=O)CCC(Cl)=N2,1.0,-39.2181
30,c1c2c(ccc1)CCN(CCCN1CCN(c3ncccc3)CC1)C2,1.0,-22.643522
6,Clc1c(Cl)c(N2CCN(CCCCNC(c3cccc(Cl)c3)=O)CC2)ccc1,1.0,-21.897137
48,O(c1ccc(N2CCN(CCN3CCN(c4ccccc4OC)CC3)CC2)cc1)C,1.0,-21.42294
35,c1c(F)cc(F)c(N2CCN(C3CCCN(CCCOc4ccccc4)C3)CC2)c1,1.0,-29.278511
