,smiles,score,likelihood
31,OC1c2c(ccc(N(C)C)c2)CC1,1.0,-24.976707
30,C(N1CCN(CCCSc2ccc(C)cc2)CC1)CCC(O)(c1ccc(F)cc1)Cn1cncn1,0.97931033,-26.226469
29,C(N1CCCCC1)CC(c1ccc(Cl)c(Cl)c1)Oc1ccc(C(F)(F)F)cc1,0.95632184,-22.053898
29,[nH]1[nH]c(=N)nc1SCCCN1CCN(c2nc3c(cccc3F)s2)CC1,0.9537634,-26.562057
31,C(CCN1C(CO)CCCC1)CCOc1c(O)cc(CCO)cc1,0.9505747,-31.936863
31,c1(OC)cc(OC)c(CN2Cc3c(cc(OC)c(OC)c3)CC2)cc1OC,0.9505376,-20.857277
30,c1cc(OC)c2cc(CN3CCc4ccccc43)[nH]c2c1,0.93793106,-26.020905
31,c1ccnc2n(Cc3ccccc3)c3c4c(c5c(c3c12)Oc1n(C)c(Br)cc1C5)ccc(Cl)c4,0.93655914,-46.295162
29,C(C)Cn1c(O)c2n(c1=O)CCC2,0.93563217,-21.44612
31,C1C(c2nc3c(cccc3)n2Cc2ccccc2Cl)CCCN1,0.9354839,-24.15047
27,c1(O)c2c(ccc1)CC(N(CCC)CCN1CCN(c3ccc(F)cc3)CC1)CC2,0.93010753,-20.827553
31,N1(Cc2cc3c([nH]c(=N)[nH]c3=N)nc2CC)CC(C)C(O)(c2ccc(Cl)cc2)CC1,0.92580646,-34.73085
29,C1N(c2ncnc3c2cnn3C)CCC(CCN2CCCCC2)C1,0.9032258,-26.211838
28,C(C=Cc1ccccc1)CN1Cc2c(O)c(CN3CCCCC3)ccc2CC1,0.89784944,-34.262794
27,c1c2c(ccc1)c(N)c1c(c2)C=C2C(O)(C1)CCCC2,0.8967742,-36.82207
30,C1(CN)CCN(C#N)CC1,0.8860215,-21.170702
30,C1C2CC3CC(CC1(NC(c1c(=O)c4cc(F)ccc4n(CC4CCN(C)CC4)c1)=O)C3)C2,0.88390803,-28.202282
30,c1(Cl)ccc(OCc2n(C)c3c(cccc3)n2)cc1,0.86551726,-18.348423
27,c1ccc(CN(C)CCC2CCc3cc(OC)ccc32)cc1,0.86129034,-25.537651
27,c1cccc(-c2cc(=NCCN3CCN(c4ccc(C(F)(F)F)cc4)CC3)[nH]c(=NCC)[nH]2)c1,0.855914,-29.388136
