,smiles,score,likelihood
39,n1cnn2c1N=C1C(C2c2cc(OC)cc(OC)c2)C(=O)CCC1,0.4785595,-22.610369
68,C1(C)N(O)C(C)(C)C(C)C(=O)N1CC(=O)O,0.47415194,-29.429462
64,C1N(CC(CC(C)(C)C)O)CC(C)(C)CNC1=O,0.47310364,-31.702724
40,C(C)(c1c(O)c(C(C)(C)C)cc(CCCNC(=O)N2CCOCC2)c1)(C)C,0.47143272,-27.164194
63,N1(CC2=CCC3CC2C3(C)C)CCN(CC(O)C)CC1,0.47140968,-24.65304
79,S(=O)(=O)(c1ccc(Cl)c(Cl)c1)c1[nH]c(N2CCNCC2)cc(=N)n1,0.47096404,-31.35947
54,C1(=O)C(=O)c2cc(S(N3CC4(CCCC4)OCC3)(=O)=O)ccc2N1Cc1c(C)cc(F)cc1C,0.4709273,-41.283302
72,n1(-c2ccc(NC(COCC)=O)c(C)c2)c(O)c2c(c1O)C1CC2C(Br)C1Br,0.4687167,-30.669891
31,c12c(cc(C(n3[nH]c(=Nc4ccc(CC)cc4)[nH]c3=N)=O)cc1)OCCO2,0.46870697,-28.214508
44,n1ccn(Cc2noc(-c3ccccc3)n2)c1,0.4684062,-21.018368
78,[N+](=NC1C(O)(C)C(O)C(n2ccc(=N)[nH]c2=O)O1)=[N-],0.46832043,-25.01246
66,c1(S(=O)(=O)Nc2c(N3CCCC3)cccc2)ccc([N+](=O)[O-])cc1,0.4680778,-23.483547
34,C1CN(c2ccc(Cl)cc2)CCN1CC(=O)N1N=C(c2ccc(O)cc2)CCC1,0.46800184,-30.986998
76,C(C(C(NC)=O)NC(=O)C(C(C)C)CCN1CC(C)(C)c2c(cccc2)C1Cc1ccccc1)C(C)C,0.4678002,-44.117775
59,OC(N1C(=O)CSC1c1ccc(C)c(C)c1)c1ccc(C)cc1,0.4677756,-30.965065
12,C(c1c2cc(-c3cc(C=O)c(O)c(F)c3)ccc2n(CCCC)c1)(=O)O,0.4677697,-34.753185
8,C(CCCCCCCCCCCCC)CCOc1ccc(C=O)cc1,0.46729589,-18.656218
57,C(C)(C)(NC(=O)C1CCN(C2CCN(C(=O)CSC)CC2)CC1)C,0.46705586,-25.240204
37,Clc1cccc2c1cc(-c1c(C=Cc3ccncc3)cccc1)[nH]2,0.46615773,-33.422363
48,c1c(OCC2CCC2)c(OC)cc2c1C(c1c(Cl)c3ccccc3s1)=CC(C)(C)O2,0.4659052,-32.580273
