,smiles,score,likelihood
30,c1(OC)cc(C2N(c3ccc(-n4ncc5ccccc54)cc3)C(=O)c3c2c(C(C)C)n(CC2CCOCC2)n3)cc(OC)c1OC,0.49708277,-34.27497
12,C(CCCC(=O)NCCc1ccc(S(N)(=O)=O)cc1)CN1CCC23c4c(OCCCCCCCCCCC)cc(C)cc4CC(C2CCCC3)C1,0.4969849,-57.402042
8,c1c(-c2ccc(Cl)cc2C(O)=O)ccc(Cc2nc(CCC3(c4nc(-c5c(Cl)cc(OC(F)(F)F)cc5)on4)CCCC3)on2)c1,0.4966504,-44.26966
10,N(S(=O)(c1ccc(C)cc1)=O)N=C(NCCSCc1[nH]c(=NN=Cc2cc(OC)c(OC)c(OC)c2)[nH]c1[N+]([O-])=O)N,0.49660337,-43.449326
6,c1(N2C(=O)NCC2c2c(Cl)cc(Cl)cc2)cc(OC)c(Cn2c(-c3ccccc3)c(-c3ccccc3)cc2)cc1,0.49619257,-41.523018
3,n1c(-c2ccccn2)nn2c1CSC(c1ccco1)N2,0.49585623,-29.677622
18,c1(C(=O)N2CCCC2c2c(OC)n(C)nc2C)nn(CCOC)c(OC)c1COC,0.49583155,-38.878212
28,c1(O)[nH]c(=O)n(C2CCCCC2)c(=O)c1C=NCCN1CCN(c2ccccc2)CC1,0.49579936,-26.666594
27,c1(CCC)n(-c2ccccc2)c(=O)c2c(c3c(cccc3)n2C)n1,0.4957663,-24.709095
13,N(c1cn(CCOC)nc1)=c1[nH]cc2ccc(-c3c(F)cccc3F)nn12,0.4957022,-25.224709
24,c1sc2c(c1)C(N1CCN(c3ccc(Oc4ccc(S(C(F)(F)F)(=O)=O)cc4)cc3)CC1)=NS(=O)(=O)N2C,0.4956686,-37.537376
1,N1C(c2ccc(OCCCCCCCCCCOc3ccc(C4=NCCCCN4)cc3C3=NCCCN3)cc2)=NCCC1,0.49565408,-35.19079
30,C1C(COc2n(Cc3ccccc3)c3c(n(C)c(=O)n(C)c3=O)n2)OC(=O)C1,0.49560744,-29.81459
5,c1nccnc1C1(C(=N)N)CC2CC1CC2,0.49559408,-25.774668
0,c1(-c2cc(OC(C3CC(=O)NC3)C)cc3c2cc[nH]3)ccc2c(nccn1)c2,0.4955398,-39.601196
7,c1cc(S(=O)(=O)Nc2c(C)n(C)nc2C)cc(C(Nc2ccc(C(=O)OC)cc2)=O)c1,0.4955349,-25.796158
25,C1CC(CCc2ccccc2)CCC1CNC(c1nc2cc(-c3c(C)noc3C)ccc2cc1)=O,0.4954964,-36.60811
7,c1c(-c2ccccc2CN2CCN(c3ccc(C(=O)NS(=O)(c4ccc(NC(CSc5ccccc5)=N)cc4)=O)cc3)CC2)cccc1,0.49548993,-25.083305
9,c1(COc2cc3c(cc2)N(Cc2ccc(-c4ccccc4)cc2)C(=O)C3=O)ccc(OC(F)(F)F)cc1,0.4953766,-19.790375
2,c1ccc(C(N)=O)c(OC(c2ccc(Cl)cc2)C)c1C#N,0.4953616,-26.430157
