,smiles,score,likelihood
61,c1c(-c2nc(N3c4c(cccc4)CC3)nc(Oc3ccc4c(c3)OCO4)c2)cccc1,0.99103945,-30.270628
63,C1CN(C(=O)CC)CCN1c1c2c3c(sc2nc(-c2cnccc2)n1)CCCC3,0.97516644,-24.840172
63,C1CC(Cn2c(C)nc(C)n2)N(CCOc2cc(C#N)ccc2)C1,0.97131145,-21.527641
60,C1CN(CC(O)COc2ccc(-c3ccccc3)cc2)CCC1,0.9613961,-19.219158
63,c1cc2c(cc1)nc(N1CC(c3c(-c4cc(OC)cc(C)c4)nccn3)C1)[nH]2,0.9569892,-26.796913
61,C1CC(C(=O)N)CCN1c1nc(-n2nc(-n3cccc3)ccc2=O)nc(=N)[nH]1,0.9569892,-40.58812
63,c12c3c(cnc1ccc(SCC(O)=O)c2)C1CCC3C1,0.9522599,-29.51089
63,C(c1cccc(NC2CN(Cc3ccccc3)CC2)c1)n1nccc1,0.9516129,-27.715872
62,C(c1nc(-c2cc(C(=O)N3CCC(c4ccc(C#N)cc4)(F)CC3)c(C)cc2C)[nH]c1)(=O)N1CCC(O)CC1,0.9516129,-28.86206
62,N1(c2ccccc2F)CCN(C(=O)NCc2ccc(C)cc2)CC1,0.943945,-21.702461
63,Cc1sc(=NC(=O)C(N2CCCCC2)=O)[nH]c1,0.93363297,-24.05383
58,c1(CN=c2nc[nH][nH]2)c(O)ccc(Cl)c1,0.9263589,-20.197124
62,C(=O)c1cc2c(oc(-c3cccnc3)cc2=O)cc1O,0.92549926,-25.739326
60,c1(CC(NC(=O)C2CCC(CN)CC2)c2cccc(Oc3ccc(Br)cc3)c2)ccc(NC(c2c(Cl)cncc2Cl)=O)cc1,0.9191257,-31.830671
61,C1N=C(c2ccc3n4c(nc(-c5ccc(C#N)cc5)c4ccc3)c2)N(CCC(C)C)CC1,0.9164463,-45.472355
63,Cc1ccc2[nH]c(SC(C(=O)N)CC(C)C)nc(=O)c2c1,0.9147541,-28.096962
59,n1ncn(-c2cc(C(=O)OCC(=O)N3CCN(C(OCC)=O)CC3)c(Cl)cc2)n1,0.91036487,-28.139132
56,OC1C(n2c3nc[nH]c(=NO)c3nc2)OC(CON=Cc2ccccc2)C1O,0.90930724,-28.596842
56,C(C)(=O)NCC1C2C(O2)CCC(NC(CCCCC)=O)C1OCc1ccccc1,0.9076503,-39.624954
57,c1c(C(N=c2[nH]c3n(C4OC(CO)C(O)C4O)cnc3c(OCC3CC3)n2)CO)ccc(Cl)c1C(F)(F)F,0.9045059,-38.97847
