smiles_1,smiles_2,label_proba,label_binary
CN1C(N)=NC(C)(c2sc(-c3ccc(C(F)(F)F)c(Cl)c3)cc2Cl)CS1(=O)=O,CN1C(N)=NC(C)(c2sc(-c3ccc(C(F)(F)F)c(Cl)c3)cc2Cl)CS1(=O)=O,0.5,0.0
CN1C(N)=NC(C)(c2sc(-c3ccc(C(F)(F)F)c(Cl)c3)cc2Cl)CS1(=O)=O,COc1ccc(C=CC(=O)N2CCN(c3ccccn3)CC2)cc1COc1cccc(C(=N)N)c1,0.45309245586395264,0.0
CN1C(N)=NC(C)(c2sc(-c3ccc(C(F)(F)F)c(Cl)c3)cc2Cl)CS1(=O)=O,Cn1cc(NC(=O)c2ccc(-c3noc(C(F)(F)F)n3)cc2)cn1,0.5,0.0
CN1C(N)=NC(C)(c2sc(-c3ccc(C(F)(F)F)c(Cl)c3)cc2Cl)CS1(=O)=O,CN1CC2(C(=O)Oc3cccc4c3N2CCCS4)C(=O)N1C,0.5,0.0
CN1C(N)=NC(C)(c2sc(-c3ccc(C(F)(F)F)c(Cl)c3)cc2Cl)CS1(=O)=O,Cc1c[nH]c(C)c1-c1cc[nH]c(=NCc2cccnc2)n1,0.47703588008880615,0.0
CN1C(N)=NC(C)(c2sc(-c3ccc(C(F)(F)F)c(Cl)c3)cc2Cl)CS1(=O)=O,CCCCCCC(CCC(=O)OCC)N1Cc2c([nH]c3ccccc23)CC1C(=O)NC(CCCCN)C(=O)OC(C)(C)C,0.5,0.0
CN1C(N)=NC(C)(c2sc(-c3ccc(C(F)(F)F)c(Cl)c3)cc2Cl)CS1(=O)=O,CCOc1ccc(CNC(C)Cc2ccccc2)cc1OC,0.4931526184082031,0.0
CN1C(N)=NC(C)(c2sc(-c3ccc(C(F)(F)F)c(Cl)c3)cc2Cl)CS1(=O)=O,CCn1nc(C(=O)NCCOC)c2c(C)n(-c3ccccc3)c(C)c2c1=O,0.5,0.0
CN1C(N)=NC(C)(c2sc(-c3ccc(C(F)(F)F)c(Cl)c3)cc2Cl)CS1(=O)=O,CC(C)(C)c1ccc(S(=O)(=O)NCCOc2cc(=NC(c3ccccc3)c3ccccc3)nc[nH]2)cc1,0.5,0.0
CN1C(N)=NC(C)(c2sc(-c3ccc(C(F)(F)F)c(Cl)c3)cc2Cl)CS1(=O)=O,O=C(Nc1ccccc1)C1CSc2c(C3CC3)c(Cc3ccccc3)cc(=O)n21,0.4947785437107086,0.0
COc1ccc(C=CC(=O)N2CCN(c3ccccn3)CC2)cc1COc1cccc(C(=N)N)c1,CN1C(N)=NC(C)(c2sc(-c3ccc(C(F)(F)F)c(Cl)c3)cc2Cl)CS1(=O)=O,0.5469075441360474,1.0
COc1ccc(C=CC(=O)N2CCN(c3ccccn3)CC2)cc1COc1cccc(C(=N)N)c1,COc1ccc(C=CC(=O)N2CCN(c3ccccn3)CC2)cc1COc1cccc(C(=N)N)c1,0.5,0.0
COc1ccc(C=CC(=O)N2CCN(c3ccccn3)CC2)cc1COc1cccc(C(=N)N)c1,Cn1cc(NC(=O)c2ccc(-c3noc(C(F)(F)F)n3)cc2)cn1,0.5469075441360474,1.0
COc1ccc(C=CC(=O)N2CCN(c3ccccn3)CC2)cc1COc1cccc(C(=N)N)c1,CN1CC2(C(=O)Oc3cccc4c3N2CCCS4)C(=O)N1C,0.5469075441360474,1.0
COc1ccc(C=CC(=O)N2CCN(c3ccccn3)CC2)cc1COc1cccc(C(=N)N)c1,Cc1c[nH]c(C)c1-c1cc[nH]c(=NCc2cccnc2)n1,0.5240470170974731,1.0
COc1ccc(C=CC(=O)N2CCN(c3ccccn3)CC2)cc1COc1cccc(C(=N)N)c1,CCCCCCC(CCC(=O)OCC)N1Cc2c([nH]c3ccccc23)CC1C(=O)NC(CCCCN)C(=O)OC(C)(C)C,0.5469075441360474,1.0
COc1ccc(C=CC(=O)N2CCN(c3ccccn3)CC2)cc1COc1cccc(C(=N)N)c1,CCOc1ccc(CNC(C)Cc2ccccc2)cc1OC,0.5401116609573364,1.0
COc1ccc(C=CC(=O)N2CCN(c3ccccn3)CC2)cc1COc1cccc(C(=N)N)c1,CCn1nc(C(=O)NCCOC)c2c(C)n(-c3ccccc3)c(C)c2c1=O,0.5469075441360474,1.0
COc1ccc(C=CC(=O)N2CCN(c3ccccn3)CC2)cc1COc1cccc(C(=N)N)c1,CC(C)(C)c1ccc(S(=O)(=O)NCCOc2cc(=NC(c3ccccc3)c3ccccc3)nc[nH]2)cc1,0.5469075441360474,1.0
COc1ccc(C=CC(=O)N2CCN(c3ccccn3)CC2)cc1COc1cccc(C(=N)N)c1,O=C(Nc1ccccc1)C1CSc2c(C3CC3)c(Cc3ccccc3)cc(=O)n21,0.5417269468307495,1.0
Cn1cc(NC(=O)c2ccc(-c3noc(C(F)(F)F)n3)cc2)cn1,CN1C(N)=NC(C)(c2sc(-c3ccc(C(F)(F)F)c(Cl)c3)cc2Cl)CS1(=O)=O,0.5,0.0
Cn1cc(NC(=O)c2ccc(-c3noc(C(F)(F)F)n3)cc2)cn1,COc1ccc(C=CC(=O)N2CCN(c3ccccn3)CC2)cc1COc1cccc(C(=N)N)c1,0.45309245586395264,0.0
Cn1cc(NC(=O)c2ccc(-c3noc(C(F)(F)F)n3)cc2)cn1,Cn1cc(NC(=O)c2ccc(-c3noc(C(F)(F)F)n3)cc2)cn1,0.5,0.0
Cn1cc(NC(=O)c2ccc(-c3noc(C(F)(F)F)n3)cc2)cn1,CN1CC2(C(=O)Oc3cccc4c3N2CCCS4)C(=O)N1C,0.5,0.0
Cn1cc(NC(=O)c2ccc(-c3noc(C(F)(F)F)n3)cc2)cn1,Cc1c[nH]c(C)c1-c1cc[nH]c(=NCc2cccnc2)n1,0.47703588008880615,0.0
Cn1cc(NC(=O)c2ccc(-c3noc(C(F)(F)F)n3)cc2)cn1,CCCCCCC(CCC(=O)OCC)N1Cc2c([nH]c3ccccc23)CC1C(=O)NC(CCCCN)C(=O)OC(C)(C)C,0.5,0.0
Cn1cc(NC(=O)c2ccc(-c3noc(C(F)(F)F)n3)cc2)cn1,CCOc1ccc(CNC(C)Cc2ccccc2)cc1OC,0.4931526184082031,0.0
Cn1cc(NC(=O)c2ccc(-c3noc(C(F)(F)F)n3)cc2)cn1,CCn1nc(C(=O)NCCOC)c2c(C)n(-c3ccccc3)c(C)c2c1=O,0.5,0.0
Cn1cc(NC(=O)c2ccc(-c3noc(C(F)(F)F)n3)cc2)cn1,CC(C)(C)c1ccc(S(=O)(=O)NCCOc2cc(=NC(c3ccccc3)c3ccccc3)nc[nH]2)cc1,0.5,0.0
Cn1cc(NC(=O)c2ccc(-c3noc(C(F)(F)F)n3)cc2)cn1,O=C(Nc1ccccc1)C1CSc2c(C3CC3)c(Cc3ccccc3)cc(=O)n21,0.4947785437107086,0.0
CN1CC2(C(=O)Oc3cccc4c3N2CCCS4)C(=O)N1C,CN1C(N)=NC(C)(c2sc(-c3ccc(C(F)(F)F)c(Cl)c3)cc2Cl)CS1(=O)=O,0.5,0.0
CN1CC2(C(=O)Oc3cccc4c3N2CCCS4)C(=O)N1C,COc1ccc(C=CC(=O)N2CCN(c3ccccn3)CC2)cc1COc1cccc(C(=N)N)c1,0.45309245586395264,0.0
CN1CC2(C(=O)Oc3cccc4c3N2CCCS4)C(=O)N1C,Cn1cc(NC(=O)c2ccc(-c3noc(C(F)(F)F)n3)cc2)cn1,0.5,0.0
CN1CC2(C(=O)Oc3cccc4c3N2CCCS4)C(=O)N1C,CN1CC2(C(=O)Oc3cccc4c3N2CCCS4)C(=O)N1C,0.5,0.0
CN1CC2(C(=O)Oc3cccc4c3N2CCCS4)C(=O)N1C,Cc1c[nH]c(C)c1-c1cc[nH]c(=NCc2cccnc2)n1,0.47703588008880615,0.0
CN1CC2(C(=O)Oc3cccc4c3N2CCCS4)C(=O)N1C,CCCCCCC(CCC(=O)OCC)N1Cc2c([nH]c3ccccc23)CC1C(=O)NC(CCCCN)C(=O)OC(C)(C)C,0.5,0.0
CN1CC2(C(=O)Oc3cccc4c3N2CCCS4)C(=O)N1C,CCOc1ccc(CNC(C)Cc2ccccc2)cc1OC,0.4931526184082031,0.0
