,smiles,score,likelihood
9,C1(c2ccc(OC)cc2)CN(C)CCc2c1cc(OC)c(OC(C)=O)c2,1.0,-27.046684
3,C(C)(C)(c1cc(C2(NCC(O)C(NC(C)=O)Cc3cc(F)cc(F)c3)CCC(F)(F)CC2)ccc1)C,1.0,-23.625706
6,C(Cn1cnnn1)CN1CCN(C(CCCCC)=O)CC1,1.0,-30.547726
26,c1(C(C)c2cc(=O)nc(SCCN3CCCCC3)[nH]2)ccc(Cl)cc1,1.0,-26.642662
0,C1N(CCCCn2c3ccccc3n(C(C)C)c2=O)CCN(c2ccccc2OC)C1,1.0,-24.649382
28,c1c2c(ccc1)N1N(c3ccccc3CC1)CC2,1.0,-21.886946
12,[nH]1ncc(-c2cc(N3CCN(C)CC3)nc(=N)[nH]2)c1,1.0,-22.040756
12,C(C)(C)(CC(C)CN1CCN(CCC(c2ccccc2)c2ccccc2)CC1)C,1.0,-31.901173
17,c1c(F)c(Cl)cc(-n2nc(C#CCN(CCO)CCO)c3c2cccc3)c1,1.0,-28.54155
2,C12(O)N(CC(NC(CCCCCN3CCN(c4ccccc4)CC3)=O)=O)C3CCCCC3C1(OC(=O)C1CC1)CC(=O)OC2,1.0,-57.61253
30,O=C(CCC)NCCSc1ccc(Cl)cc1,1.0,-20.758816
0,CN(C)C1CCN(CCCC2(c3ccc(Cl)c(Cl)c3)CN(C(c3cc(Cl)c(Cl)cc3)=O)CO2)CC1,1.0,-26.630295
2,O1CC2(CN(CCCC)CC2)CCC1(C(=O)NC(C)C)C,1.0,-31.555866
31,c1cc(C(C2CCN(CCCOc3ccc(C(C)(C)C)cc3)CC2)(c2ccc(F)cc2)O)ccc1F,1.0,-19.696491
21,c1cccc(C(NCCCCCCNC(=O)N2CCCc3cc(O)c(Cl)cc32)=O)c1,1.0,-30.455221
10,n1(CCCN2CCN(NCc3c(Cl)cc(Cl)cc3)CC2)c(C)ncc1,1.0,-27.391869
17,c1oc2ccc(C(NCCCN3CCCCC3)=O)cc2n1,1.0,-25.57094
1,C1(N(C)Cc2ccc(Cl)cc2)CCN(CCCc2c3cc(-n4cnnc4)ccc3[nH]c2)CC1,1.0,-22.593212
29,C1N(CCCNC(=O)C(c2ccccc2)c2ccccc2)CC=C(C#N)C1,1.0,-29.298038
15,C(C)(C)(C)CN1CC(c2ccc(O)cc2)C(N(C)C)C1,1.0,-26.113005
