Step,Scaffold,SMILES,Human-Component,raw_Human-Component,total_score,ID
10.0,c1ccc(-c2csc3[nH]cnc(=NCCc4ccc(N=c5[nH]c6ccccc6[nH]5)cc4)c23)cc1,Clc1ccc2[nH]c(=Nc3ccc(CCN=c4nc[nH]c5scc(-c6ccccc6)c45)cc3)[nH]c2c1,1.0,1.0,1.0,fine-tune predictive component HITL_0
12.0,O=S(=O)(NCCCN1CCC(c2ccccc2)CC1)c1ccccc1,CCN(CC)C1(c2cccc(OC)c2)CCN(CCCNS(=O)(=O)c2cccc(Cl)c2Cl)CC1,1.0,1.0,1.0,fine-tune predictive component HITL_1
22.0,c1ccc2c(c1)CCN1c3ccccc3CCN21,c1ccc2c(c1)CCN1c3ccccc3CCN21,1.0,1.0,1.0,fine-tune predictive component HITL_2
46.0,c1nnnn1CCCN1CCNCC1,CCCCCC(=O)N1CCN(CCCn2cnnn2)CC1,1.0,1.0,1.0,fine-tune predictive component HITL_3
23.0,N=c1nc(N2CCNCC2)cc(-c2cn[nH]c2)[nH]1,CN1CCN(c2cc(-c3cn[nH]c3)[nH]c(=N)n2)CC1,1.0,1.0,1.0,fine-tune predictive component HITL_4
11.0,c1ccc(CNN2CCN(CCCn3ccnc3)CC2)cc1,Cc1nccn1CCCN1CCN(NCc2ccc(Cl)cc2Cl)CC1,1.0,1.0,1.0,fine-tune predictive component HITL_5
35.0,c1ccc(CCNCC(c2ccccc2)N2CCNCC2)cc1,CCN1CCN(C(CNCCc2cccc(Cl)c2)c2ccc(F)cc2)CC1,1.0,1.0,1.0,fine-tune predictive component HITL_6
24.0,c1ccc(OCCCN2CCC(C(c3ccccc3)c3ccccc3)CC2)cc1,CC(C)(C)c1ccc(OCCCN2CCC(C(O)(c3ccc(F)cc3)c3ccc(F)cc3)CC2)cc1,1.0,1.0,1.0,fine-tune predictive component HITL_7
25.0,O=C(CCc1cscn1)NC1CCc2ccc(CN3CCNCC3)cc2C1,CN1CCN(Cc2ccc3c(c2)CC(N(C)C(=O)CCc2cscn2)CC3)CC1,1.0,1.0,1.0,fine-tune predictive component HITL_8
34.0,O=C1CCc2ccccc2N1CCCN1CCCCC1,CC(CCc1ccc2c(c1)N(CCCN1CCCCC1)C(=O)CC2)N(C)C,1.0,1.0,1.0,fine-tune predictive component HITL_9
9.0,c1ccc2c(c1)CC1CC2CCN1,CC(C)=CCN1CCC2(C)c3cccc(O)c3CC1C2(C)C,1.0,1.0,1.0,fine-tune predictive component HITL_10
