,smiles,score,likelihood
44,C1CN(C2CN(CCCCN3CCN(c4ccc(F)cc4OCCOCCOCCOCCOCCOCCOCCOCCN4CCN(c5ccccc5OC)CC4)CC3)CC2)CCN1c1ccccc1OCCF,0.7497367,-62.39767
25,c1(OCCCN2CCN(c3ccc(F)cc3OC)CC2)ccc2c(c1)CCC2CCN1CCN(c2ccccc2OC)CC1,0.74618584,-42.116158
47,c1c2c(ccc1OCCCCN1CCN(c3ccc(F)cc3OCCF)CC1)CN(CCN1CCN(c3ccccc3OC)CC1)CC2,0.7457287,-48.12352
55,c1c2c(ccc1OCCCCN1CCN(c3ccc(F)cc3OCCF)CC1)CN(CCCCCCN1CCN(c3ccccc3OC)CC1)CC2,0.74560624,-45.554035
41,c1(OCCCCN2CCN(c3ccc(F)cc3OCCOCCOCCN3CCN(c4ccccc4OC)CC3)CC2)cc2c(cc1)CCN2CCCN1CCN(c2ccccc2OCCF)CC1,0.7439636,-53.31752
50,c1cc(OCCCN2CCN(c3ccc(F)cc3OCCF)CC2)cc2c1CN(CCCCCCN1CCN(c3ccc(F)cc3OCCOCCOCCOCCOCCOCCOCCN3CCN(c4ccccc4OC)CC3)CC1)CC2,0.74393266,-68.13289
37,C1N(CCCCCOCCN2c3c(cc(OC)cc3)CCC2)CCN(c2ccc(F)cc2OCCOCCOCCN2CCN(c3ccccc3OC)CC2)C1,0.74308836,-51.990273
29,C1N(C2CN(CCCCN3CCN(c4ccc(F)cc4OCCOCCOCCOCCOCCOCCOCCOCCOCCN4CCN(c5ccccc5OC)CC4)CC3)CC2)Cc2ccccc2C1,0.74235356,-59.207855
61,C1N(C2CCN(CCCCCN3CCN(c4ccccc4OCCF)CC3)CC2)CCN(c2ccc(OC)cc2OC)C1,0.7410874,-45.9883
41,C1N(C2CCN(CCCN3c4ccc(OC)cc4CCC3)CC2)CCN(c2ccccc2OCCF)C1,0.739912,-39.660023
14,c1c(OCCCCCCN2CCN(c3ccc(F)cc3OCCF)CC2)cc2c(c1)CCN2CCCN1CCN(c2ccccc2OC)CC1,0.7395112,-43.040462
53,c1cc2c(cc1OCCCCN1CCN(c3ccccc3OC)CC1)CN(CCc1ccc(F)cc1)C2=O,0.73933804,-26.35506
10,c1cc(C(NCCCCN2CCN(c3ccccc3OCCF)CC2)=O)ccc1CN1CCN(c2ccc(OC)cc2OCCOCCOCCOCCOCCN2CCN(c3ccccc3OC)CC2)CC1,0.7392368,-58.28048
41,c1cc(C2CN(CCCCN3CCN(c4ccccc4OC)CC3)CCC2)ccc1OCCCCCCCN1CCN(c2ccc(F)cc2OC)CC1,0.73870236,-62.97117
49,c1c2c(ccc1OCCCCN1CCN(c3ccc(OC)cc3OCCF)CC1)CN(CCCCCCN1CCN(c3c(OC)cccc3OC)CC1)CC2,0.7386608,-51.246487
43,C1c2c(Cl)cccc2CN1CCCCN1CCN(c2ccc(F)cc2OCCOCCOCCOCCOCCOCCN2CCN(c3ccccc3OC)CC2)CC1,0.7384215,-47.59298
61,N1(CCCCCCCCN2CCN(c3ccc(F)cc3OCCF)CC2)Cc2c(cccc2OCCN2CCN(c3ccccc3OC)CC2)CC1,0.73831993,-50.169636
20,C1N(C2CCN(CCCCCN3CCN(c4ccc(OC)cc4OCCF)CC3)CC2)CCN(c2ccccc2OCCF)C1,0.738302,-44.69228
2,C1N(C2CCN(CCCCCN3CCN(c4ccccc4OCCF)CC3)CC2)CCN(c2ccc(OC)cc2OCCF)C1,0.738302,-54.142822
27,Clc1cccc(Cl)c1C(=O)NC1CN(CCCCCN2CCN(c3ccc(F)cc3OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCN3CCN(CCOCCOCCOCCN4CCN(c5ccccc5OC)CC4)CC3)CC2)CC1,0.73805106,-79.63586
