Step,Scaffold,SMILES,Human-Component,raw_Human-Component,total_score,ID
50.0,c1ccc2c(CCN3CCNCC3)c[nH]c2c1,CCCCN(C)C(=O)N1CCN(CCc2c(C)[nH]c3ccccc23)CC1,1.0,1.0,1.0,fine-tune predictive component HITL_0
25.0,c1ccc2c(c1)CCC1C(CCCCCCN3CCCCC3)CCCC21,CC1(C)CCCN(CCCCCCC2CCCC3c4c(O)cccc4CCC23)C1,1.0,1.0,1.0,fine-tune predictive component HITL_1
85.0,c1ccc(N2CCN(CCN3CCCCC3)CC2)cc1,Clc1cccc(N2CCN(CCN3CCCCC3)CC2)c1,1.0,1.0,1.0,fine-tune predictive component HITL_2
53.0,c1ccc2c(C3CCN(CCN4CCCC4)CC3)c[nH]c2c1,Clc1ccc2[nH]cc(C3CCN(CCN4CCCC4)CC3)c2c1,1.0,1.0,1.0,fine-tune predictive component HITL_3
54.0,c1ccc(CN2CCNCC2)cc1,CCN1CCN(Cc2ccc(O)c(OC)c2)CC1,1.0,1.0,1.0,fine-tune predictive component HITL_4
6.0,c1ccc(CCNCCc2ccc(OCCN3CCN(Cc4ccccc4)CC3)cc2)cc1,COc1cc(CCNCC(O)c2ccc(F)cc2)ccc1OCCN1CCN(Cc2ccc(Cl)cc2)CC1,1.0,1.0,1.0,fine-tune predictive component HITL_5
2.0,c1ccc2c(CCCCN3CCC4(CCCO4)CC3)c[nH]c2c1,COc1ccc2[nH]cc(CCCCN3CCC4(CC3)OCCC4OC)c2c1,1.0,1.0,1.0,fine-tune predictive component HITL_6
84.0,O=C(NCCCN1CCN(c2cc3ccccc3s2)CC1)c1ccc2c(c1)C(=O)c1ccccc1-2,Cc1ccc2sc(N3CCN(CCCNC(=O)c4ccc5c(c4)C(=O)c4ccccc4-5)CC3)cc2c1,1.0,1.0,1.0,fine-tune predictive component HITL_7
26.0,c1ccc(-n2cc(CCCN3CCN(c4cccc5c4OCCO5)CC3)nn2)cc1,Clc1ccc(-n2cc(CCCN3CCN(c4cccc5c4OCCO5)CC3)nn2)cc1,1.0,1.0,1.0,fine-tune predictive component HITL_8
55.0,O=C(NCc1cn(CCCCN2CCN(c3ccccc3)CC2)nn1)c1ccc2[nH]c(=O)[nH]c(=O)c2c1,COc1ccccc1N1CCN(CCCCn2cc(CNC(=O)c3ccc4[nH]c(=O)[nH]c(=O)c4c3)nn2)CC1,1.0,1.0,1.0,fine-tune predictive component HITL_9
83.0,O=C(NCCCCCCCN1CCN(c2ccccc2)CC1)c1cc2ccccc2[nH]1,COc1ccccc1N1CCN(CCCCCCCNC(=O)c2cc3cc(C)ccc3[nH]2)CC1,1.0,1.0,1.0,fine-tune predictive component HITL_10
18.0,c1ccc(N2CCNCC2)cc1,CCCC(CCC)C(=O)N(C)CCN1CCN(c2ccccc2OC)CC1,1.0,1.0,1.0,fine-tune predictive component HITL_11
37.0,O=C(NCCN1CCC(N(c2ccccc2)c2ccccc2)CC1)C1CCNCC1,CC(C)N1CCC(C(=O)N(C)CCN2CCC(N(c3ccccc3)c3ccc(Cl)cc3)CC2)CC1,1.0,1.0,1.0,fine-tune predictive component HITL_12
95.0,O=C(NCCCN1CCN(c2ccccc2)CC1)c1ccc2ccn(Cc3ccccc3)c2c1,Cc1ccccc1N1CCN(CCCNC(=O)c2ccc3c(Br)cn(Cc4ccc(F)cc4)c3c2)CC1,1.0,1.0,1.0,fine-tune predictive component HITL_13
1.0,O=C(NC1C(=O)Cc2ccccc21)c1ccccc1,CC(C)Cc1ccc(C(=O)NC2C(=O)Cc3ccccc32)cc1,1.0,1.0,1.0,fine-tune predictive component HITL_14
56.0,O=C1c2ccccc2C(=O)N1CCCCCN1CCN(c2ccccc2)CC1,CCCCCCc1cccc2c1C(=O)N(CCCCCN1CCN(c3ccccc3)CC1)C2=O,1.0,1.0,1.0,fine-tune predictive component HITL_15
17.0,c1ccc(C2CCc3ccccc3O2)cc1,COc1ccc2c(c1)OC(c1ccc(O)cc1OC)CC2,1.0,1.0,1.0,fine-tune predictive component HITL_16
82.0,c1ccc(N2CCN(CCC3CCN(c4ccncc4)CC3)CC2)cc1,COc1ccccc1N1CCN(CCC2CCN(c3ccncc3)CC2)CC1,1.0,1.0,1.0,fine-tune predictive component HITL_17
57.0,c1ccc2c(c1)CCC(CN1CCN(c3cccc4c3OCCO4)CC1)C2,COc1cccc2c1CCC(CN1CCN(c3cccc4c3OCCO4)CC1)C2,1.0,1.0,1.0,fine-tune predictive component HITL_18
96.0,O=C1NCc2cccc(OCCCCCN3CCN(c4ccccc4)CC3)c21,COc1ccccc1N1CCN(CCCCCOc2cccc3c2C(=O)NC3)CC1,1.0,1.0,1.0,fine-tune predictive component HITL_19
92.0,O=C(NCCCN1CCN(c2ccccc2)CC1)c1ccccc1,COc1ccccc1N1CCN(CCCNC(=O)c2ccccc2)CC1,1.0,1.0,1.0,fine-tune predictive component HITL_20
58.0,O=c1sc2ccccc2n1CCCN1CCN(CCCSc2ccccc2)CC1,O=c1sc2ccccc2n1CCCN1CCN(CCCSc2ccc(F)cc2)CC1,1.0,1.0,1.0,fine-tune predictive component HITL_21
81.0,O=C(NCCCN1CCN(c2ccccc2)CC1)c1cn(-c2ccccc2)cn1,Cc1cccc(N2CCN(CCCNC(=O)c3nc(C)n(-c4ccc(F)cc4)c3C)CC2)c1C,1.0,1.0,1.0,fine-tune predictive component HITL_22
59.0,O=C(c1ccc(-c2ccccc2)cc1)N1CCCN(c2ccccc2CN2CCNCC2)CC1,CN1CCN(Cc2ccccc2N2CCCN(C(=O)c3cc(Cl)c(-c4ccccc4C#N)cc3F)CC2)CC1,1.0,1.0,1.0,fine-tune predictive component HITL_23
7.0,S=C1C=Nc2ccccc2C(c2ccccc2)N1,COc1cc2c(cc1O)N=CC(=S)NC2c1cccc(Cl)c1,1.0,1.0,1.0,fine-tune predictive component HITL_24
35.0,O=c1ccc2ccc(OCCCN3CCC(c4noc5ccccc45)CC3)cc2o1,Cc1cc(=O)oc2cc(OCCCN3CCC(c4noc5cc(F)ccc45)CC3)ccc12,1.0,1.0,1.0,fine-tune predictive component HITL_25
16.0,O=C(NCCCCN1CCN(c2ccccc2)CC1)c1cccnc1,Cc1ccc(Cl)cc1N1CCN(CCCCNC(=O)c2cccnc2)CC1,1.0,1.0,1.0,fine-tune predictive component HITL_26
80.0,c1ccc(N2CCN(CCCN=c3[nH]c4ccccc4[nH]3)CC2)cc1,COc1ccccc1N1CCN(CCCN=c2[nH]c3ccccc3[nH]2)CC1,1.0,1.0,1.0,fine-tune predictive component HITL_27
8.0,O=C(C=Cc1ccccc1)N1CCN(Cc2ccc3c(c2)OCO3)CC1,O=C(C=Cc1ccccc1)N1CCN(Cc2ccc3c(c2)OCO3)CC1,1.0,1.0,1.0,fine-tune predictive component HITL_28
52.0,O=c1ccc2ccc(OCCCCN3CCN(c4ccccc4)CC3)cc2o1,COc1ccccc1N1CCN(CCCCOc2ccc3c(C)cc(=O)oc3c2)CC1,1.0,1.0,1.0,fine-tune predictive component HITL_29
94.0,O=C(NCCCCN1CCN(c2ccccc2)CC1)c1cc2ccccc2[nH]1,Cc1cccc(N2CCN(CCCCNC(=O)c3cc4ccccc4[nH]3)CC2)c1C,1.0,1.0,1.0,fine-tune predictive component HITL_30
34.0,c1ccc2c(CNCCCCCCN3CCCC3)cccc2c1,CCN(CCCCCCN1CCCC1)Cc1cccc2ccccc12,1.0,1.0,1.0,fine-tune predictive component HITL_31
19.0,c1ccc(C2CNCc3ccccc32)cc1,CN1Cc2cc(Cl)c(O)cc2C(c2ccccc2)C1,1.0,1.0,1.0,fine-tune predictive component HITL_32
3.0,O=c1cc[nH]n1-c1ccc(OC2CCNCC2)cc1,Cc1cc(=O)n(-c2ccc(OC3CCN(CCCC#N)CC3)cc2)[nH]1,1.0,1.0,1.0,fine-tune predictive component HITL_33
42.0,c1ccc(OCCCN2CCCC2)cc1,Cc1cc(Cl)ccc1OCCCN1CCCC1,1.0,1.0,1.0,fine-tune predictive component HITL_34
